指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2021/2/15取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2019年度：4,597件、2020年度：6,158件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町三丁目7-2 フジタビル2階

",35.691851,139.759522,一ッ橋歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/18308
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町3丁目15-5 HKパークビルⅠ 1F

",35.691807,139.761127,医療法人 ハミール東京デンタルオフィス,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/150704
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町3-18-10 1階

",35.69303,139.761475,神保町たねもと眼科,眼科,https://byoinnavi.jp/clinic/262217
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町3丁目22-2

",35.693674,139.760563,医療法人社団田村会 田村歯科医院,歯科,https://byoinnavi.jp/clinic/18307
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町3丁目16-3

",35.693563,139.761309,内藤耳鼻咽喉科医院,耳鼻いんこう科,https://byoinnavi.jp/clinic/1010
千代田区,神田錦町３丁目,-,"東京都千代田区神田錦町3丁目18-10 浜田ビル2F

",35.69303,139.761475,山下歯科医院,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1899
千代田区,神田佐久間河岸,-,"東京都千代田区神田佐久間河岸50-3 朝風染常共同ビル4・5階

",35.697135,139.776475,医療法人社団東仁会 秋葉原いずみクリニック,内科,https://byoinnavi.jp/clinic/1430
千代田区,神田佐久間町２丁目,-,"東京都千代田区神田佐久間町2-18-5 アークビル5階

",35.698638,139.775843,やさしい美容皮膚科・皮フ科 秋葉原院,皮膚科,https://byoinnavi.jp/clinic/271915
千代田区,神田佐久間町２丁目,-,"東京都千代田区神田佐久間町2-18-5 アークビル8階

",35.698638,139.775843,医療法人社団 安緑会 秋葉原内科内視鏡クリニック,"内科, 内視鏡内科, 胃腸内科, 消化器内科",https://byoinnavi.jp/clinic/267231
千代田区,神田佐久間町２丁目,-,"東京都千代田区神田佐久間町2-18-5 アークビル5階

",35.698638,139.775843,秋葉原シティクリニック,形成外科,https://byoinnavi.jp/clinic/258745
千代田区,神田佐久間町２丁目,-,"東京都千代田区神田佐久間町2丁目18-5 アークビル6階

",35.698638,139.775843,医療法人社団順成会 いずみレディスクリニック,"産科, 婦人科, 女性内科",https://byoinnavi.jp/clinic/257501
千代田区,神田佐久間町２丁目,-,"東京都千代田区神田佐久間町二丁目18-5 アークビル

",35.698638,139.775843,金沢耳鼻咽喉科医院,耳鼻いんこう科,https://byoinnavi.jp/clinic/988
千代田区,神田佐久間町３丁目,-,"東京都千代田区神田佐久間町3丁目37-59 マルチーノビル

",35.69815,139.777399,医療法人社団順真会 しのみやクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/100
千代田区,神田司町,-,"東京都千代田区神田司町2丁目9-1 第一高田ビル2階

",35.693489,139.767255,さとう歯科クリニック,歯科,https://byoinnavi.jp/clinic/1890
千代田区,神田駿河台１丁目,-,"東京都千代田区神田駿河台1-7-10 YK駿河台ビル1階

",35.699589,139.759961,とちの木通り診療所,"精神科, 心療内科",https://byoinnavi.jp/clinic/264738
千代田区,神田駿河台１丁目,-,"東京都千代田区神田駿河台1丁目8-13

",35.698233,139.76342,学校法人 日本大学歯学部付属歯科病院,"放射線科, 歯科, 矯正歯科, 小児歯科, 歯科口腔外科, 麻酔科, 病理診断科",https://byoinnavi.jp/clinic/6724
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-3-14 お茶の水桜井ビル6階

",35.701184,139.7597,東京ヒップジョイントクリニック,整形外科,https://byoinnavi.jp/clinic/262895
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目6-11 第87東京ビル5F

",35.699557,139.764282,医療法人 くろしお会 ひまわりクリニックお茶の水,眼科,https://byoinnavi.jp/clinic/1689
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目1-7 ノアーズアーク御茶ノ水5F

",35.699456,139.762925,アールデンタルオフィス,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/155132
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目5-1

",35.699712,139.761409,医療法人財団小畑会 浜田病院,"小児科, 産婦人科",https://byoinnavi.jp/clinic/174
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目1-47 広瀬お茶の水ビル2階

",35.699751,139.761985,医療法人社団爽和会 お茶の水駿河台クリニック 画像診断センター・内視鏡センター,"内科, 消化器科, 放射線科",https://byoinnavi.jp/clinic/596
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-2-5 井口ビル3F

",35.698906,139.763921,安井歯科医院,歯科,https://byoinnavi.jp/clinic/6758
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-1-4 ヒルクレスト御茶ノ水5階

",35.699451,139.762833,お茶の水血管外科クリニック,"外科, 心臓血管外科",https://byoinnavi.jp/clinic/664
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台二丁目1-47 廣瀬お茶の水ビル5F

",35.699751,139.761985,社会福祉法人みどり福祉会 B&Jクリニックお茶の水,"整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/263278
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目9-18 萬水ビル2F

",35.700017,139.75967,木本歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/6732
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目1-45 ニユー駿河台ビル5F

",35.698988,139.762595,医療法人財団駿愛会 駿河台診療所,"内科, 心療内科, 消化器科, 整形外科",https://byoinnavi.jp/clinic/107
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目1-45 ニュー駿河台ビル3F

",35.698988,139.762595,医療法人社団滉志会 瀬田クリニック東京,内科,https://byoinnavi.jp/clinic/163935
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2丁目3-13 鈴木ビル1階

",35.70112,139.759777,医療法人社団白群会 吉岡デンタルオフィス,歯科,https://byoinnavi.jp/clinic/178961
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台3丁目1-2

",35.695867,139.764709,御茶ノ水プライムデンタル,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/275544
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台3丁目11-1 三井住友海上駿河台新館ビル地下1階

",35.697192,139.764614,ホワイトエッセンス御茶ノ水デンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/18306
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台3丁目2-6 A・PLAZA御茶の水ビル7F

",35.69586,139.765233,駿河台こころのクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/257500
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台3丁目6-1 菱和ビル1F

",35.696838,139.765609,医療法人社団 坂本矯正歯科クリニック,矯正歯科,https://byoinnavi.jp/clinic/1905
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台三丁目1-5 川庄ビル4F

",35.696035,139.764808,駿河台歯科,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/6723
千代田区,神田駿河台３丁目,-,"東京都千代田区神田駿河台3丁目3-5 小林ビル

",35.695855,139.764161,医療法人社団霞会 波岡歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1902
千代田区,神田駿河台４丁目,-,"東京都千代田区神田駿河台4丁目5-3 穂高ビル3F

",35.699429,139.76485,医療法人社団信修会 小山歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/6722
千代田区,神田駿河台４丁目,-,"東京都千代田区神田駿河台4丁目1-2 昭栄お茶の水ビル4階

",35.697701,139.765538,お茶の水整形外科機能リハビリテーションクリニック,"リウマチ科, 整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/176756
千代田区,神田駿河台４丁目,-,"東京都千代田区神田駿河台4丁目1-1 ウエルトンビル 2F

",35.697594,139.765499,お茶の水セルクリニック,整形外科,https://byoinnavi.jp/clinic/276188
千代田区,神田小川町１丁目,-,"東京都千代田区神田小川町1丁目8-5 金石舎ビル1F

",35.694961,139.76568,医療法人社団HOUGA おじまデンタルクリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/1897
千代田区,神田小川町１丁目,-,"東京都千代田区神田小川町1-10-3 保坂ビル7F

",35.695484,139.765346,お茶の水 あゆみクリニック,"内科, 婦人科, 産科",https://byoinnavi.jp/clinic/180
千代田区,神田小川町１丁目,-,"東京都千代田区神田小川町1丁目8-3 小川町北ビル

",35.695053,139.765727,ノブ・デンタルオフィス,歯科,https://byoinnavi.jp/clinic/18304
千代田区,神田小川町２丁目,-,"東京都千代田区神田小川町2丁目2-7 レインボービル3階

",35.694739,139.764736,神田小川町歯科クリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1906
千代田区,神田小川町２丁目,-,"東京都千代田区神田小川町2丁目2-8 天下堂ビル3F

",35.69478,139.76488,東京聖文堂クリニック,"内科, 形成外科, 美容外科, 泌尿器科",https://byoinnavi.jp/clinic/266365
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目1-5 須田ビル7F

",35.6946,139.762072,医療法人社団千禮会 千代田漢方内科クリニック,内科,https://byoinnavi.jp/clinic/1925
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目1-10 メディカビル4F

",35.694287,139.76258,メディカクリニック,"精神科, 泌尿器科",https://byoinnavi.jp/clinic/276182
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目24-1 カスタリア御茶の水102

",35.695846,139.762449,はりまメンタルクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/74
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目24-1 カスタリアお茶の水1階

",35.695846,139.762449,セントラルアイランドデンタルオフィス,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/181631
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目1-2

",35.694248,139.76256,武内歯科医院,歯科,https://byoinnavi.jp/clinic/122424
千代田区,神田小川町３丁目,-,"東京都千代田区神田小川町3丁目2-25 小川町KSビル2階

",35.694949,139.76326,お茶の水保富歯科医院,歯科,https://byoinnavi.jp/clinic/122426
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-7-12 巌松堂ビル3F

",35.69574,139.759108,神保町もりたメンタルクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/263223
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-31-1

",35.694957,139.758965,加賀耳鼻咽喉科クリニック,耳鼻いんこう科,https://byoinnavi.jp/clinic/1009
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目2-3 水野ビル5F

",35.696555,139.759908,駿河台・デンタルオフィス,"歯科, 小児歯科",https://byoinnavi.jp/clinic/6726
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目37-3 B-WALL神保町ビル1F

",35.694803,139.759738,医療法人社団SMILE PLUS ナチュラル・スマイル・デンタルクリニック,歯科,https://byoinnavi.jp/clinic/6742
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-29-3 山村ビル3F

",35.694977,139.759511,神保町整形外科,"整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/264486
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-7-12 巌松堂ビル6階

",35.69574,139.759108,神保町駅前皮膚科,"皮膚科, 小児皮膚科, アレルギー科, 美容皮膚科, 形成外科",https://byoinnavi.jp/clinic/254532
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-16-3 TSI神保町ビル4階

",35.696747,139.758747,もも こころの診療所,"精神科, 心療内科",https://byoinnavi.jp/clinic/254552
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目10-1 IVYビル3階

",35.696203,139.758243,神保町矯正歯科クリニック,矯正歯科,https://byoinnavi.jp/clinic/250696
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目41-1 三省堂第二ビル3階

",35.694836,139.76087,ノグチ歯科医院,歯科,https://byoinnavi.jp/clinic/6721
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目10-1 ALビル7F

",35.696203,139.758243,nClinic,内科,https://byoinnavi.jp/clinic/273929
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目9-1 メディカルモール

",35.695396,139.755885,医療法人社団益生会 神保町代謝クリニック,内科,https://byoinnavi.jp/clinic/18233
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町二丁目9-1 メディカルモール3階

",35.695396,139.755885,医療法人鳳生会 M&Mスキンケアクリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/308
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目19-1 リーガルタワー神保町1階

",35.69515,139.757413,医療法人社団すみれ会 野本歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/6731
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目38-11 岩田ビル

",35.697709,139.755035,今村歯科医院,歯科,https://byoinnavi.jp/clinic/18310
千代田区,神田神保町３丁目,-,"東京都千代田区神田神保町3丁目10-10 大行ビル4F

",35.697036,139.754469,内山九段クリニック,"形成外科, 美容外科, 美容皮膚科, 皮膚科",https://byoinnavi.jp/clinic/54
千代田区,神田神保町３丁目,-,"東京都千代田区神田神保町3丁目2-3 DAIWA神保町3丁目ビル

",35.696107,139.754431,さとう消化器内科クリニック,"内科, 消化器科",https://byoinnavi.jp/clinic/180529
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目4-8 NCO神田須田町ビル1階

",35.694641,139.767676,淡路町デンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/1895
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町一丁目2-1 カルフール神田ビル2F

",35.695264,139.767802,医療法人社団藤惣会 藤関歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/1893
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1-2-7 淡路町駅前ビル2F

",35.695243,139.767736,淡路町眼科,眼科,https://byoinnavi.jp/clinic/262216
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目30-1 パークホームズ千代田淡路町104

",35.695001,139.769622,神田すこやかクリニック,内科,https://byoinnavi.jp/clinic/275287
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目5-10 相鉄万世橋ビル1階

",35.696485,139.770207,てとあしの血管クリニック東京,外科,https://byoinnavi.jp/clinic/261564
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目10-1 Y.S須田町ビル7階

",35.695458,139.768831,医療法人社団 相川歯科医院,歯科,https://byoinnavi.jp/clinic/18289
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目10-42 エスペランサ神田須田町2F

",35.695139,139.768975,あたまと体のヘルスケアクリニック神田,"脳神経外科, 内分泌内科",https://byoinnavi.jp/clinic/276079
千代田区,神田須田町２丁目,-,"東京都千代田区神田須田町2丁目6-1 坂下ビル4F

",35.695411,139.773011,医療法人社団蓮優会 神田秋葉原デンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1300
千代田区,神田須田町２丁目,-,"東京都千代田区神田須田町2-13-12 秋芳ビル4F

",35.696393,139.774645,しぶや甲状腺クリニック,"内科, 外科",https://byoinnavi.jp/clinic/261782
千代田区,神田須田町２丁目,-,"東京都千代田区神田須田町2丁目7-7 福信ビル

",35.696057,139.773182,福田歯科クリニック,歯科,https://byoinnavi.jp/clinic/7360
千代田区,神田多町,-,"東京都千代田区神田多町2丁目2-5 2階

",35.693387,139.769669,神田痛みのクリニック,麻酔科,https://byoinnavi.jp/clinic/274378
千代田区,神田淡路町１丁目,-,"東京都千代田区神田淡路町1丁目9-1 ニユーお茶の水ビル301

",35.696015,139.76685,河内(こうち)クリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/102
千代田区,神田淡路町１丁目,-,"東京都千代田区神田淡路町1丁目3-1 1F・B1階

",35.695539,139.767236,みなと歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1901
千代田区,神田淡路町１丁目,-,"東京都千代田区神田淡路町1-11-8 淡路町UKビル3F

",35.696325,139.766296,まなメンタルクリニック新御茶ノ水,"心療内科, 精神科",https://byoinnavi.jp/clinic/267213
千代田区,神田淡路町２丁目,-,"東京都千代田区神田淡路町2丁目6-2

",35.697075,139.768188,医療法人社団亮友会 大塩医院,"内科, アレルギー科, 消化器科",https://byoinnavi.jp/clinic/914
千代田区,神田美土代町,-,"東京都千代田区神田美土代町11-6 イーグルハウス1F

",35.694034,139.766327,滝川歯科クリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1887
千代田区,神田美土代町,-,"東京都千代田区神田美土代町9-7 千代田21ビルディング2階

",35.69379,139.765462,いとうメンタルケアクリニック神田小川町,"心療内科, 精神科",https://byoinnavi.jp/clinic/273234
千代田区,神田美土代町,-,"東京都千代田区神田美土代町7-4

",35.693359,139.766135,医療法人財団福音医療会 神田キリスト教診療所,"内科, 循環器内科, 消化器内科, 泌尿器科, 皮膚科",https://byoinnavi.jp/clinic/385
千代田区,神田美土代町,-,"東京都千代田区神田美土代町11-8 SK美土代町ビル6階

",35.693631,139.766123,公益財団法人国際全人医療研究所 千代田国際クリニック,"内科, 心療内科, 精神科, 循環器内科, 内分泌内科, 代謝内科",https://byoinnavi.jp/clinic/277271
千代田区,神田美土代町,-,"東京都千代田区神田美土代町11-12 ニチヨビル

",35.693644,139.766047,小川歯科クリニック,歯科,https://byoinnavi.jp/clinic/18294
千代田区,神田富山町,-,"東京都千代田区神田富山町1-2 TKKビル8階

",35.693693,139.772643,医療法人社団嘉松祐会 TKKビル歯科クリニック,"歯科, 小児歯科",https://byoinnavi.jp/clinic/1888
千代田区,神田和泉町,-,"東京都千代田区神田和泉町1丁目1-13 蓼沼ビル2F

",35.698949,139.776421,秋葉原原田歯科クリニック,歯科,https://byoinnavi.jp/clinic/1987
千代田区,神田和泉町,-,"東京都千代田区神田和泉町一丁目3-4 青木ビル2階

",35.70028,139.775875,中川歯科クリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/1278
千代田区,神田和泉町,-,"東京都千代田区神田和泉町一丁目2-3 エクシト秋葉原1階

",35.699794,139.775897,大井歯科,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1283
千代田区,神田和泉町,-,"東京都千代田区神田和泉町1丁目13-12

",35.699642,139.778167,医療法人社団和平会 坪井医院,"内科, 外科, 胃腸科, 小児科",https://byoinnavi.jp/clinic/516
千代田区,神田和泉町,-,"東京都千代田区神田和泉町1丁目2-19 石井ビル3階

",35.699634,139.776233,白石矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/1361
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目22-8 渋谷東日本ビル8階

",35.661204,139.701084,医療法人社団三幸会 渋谷フェミークリニック,美容皮膚科,https://byoinnavi.jp/clinic/3636
渋谷区,神南１丁目,-,"東京都渋谷区神南1-20-12 遠山ビル4F

",35.662236,139.699547,医療法人社団開成会 渋谷公園通り歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/9576
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目20-6 MA MAISONしぶや公園通りビル6・7F

",35.661662,139.700136,デンタルクリニック マ・メゾン,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/258397
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目17-5 クーラビル2F

",35.663024,139.699889,サカイデンタルクリニック,歯科,https://byoinnavi.jp/clinic/12432
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目22-9 サンクスビル3階

",35.661297,139.701082,渋谷サンクスクリニック,"内科, アレルギー科, 整形外科, 皮膚科",https://byoinnavi.jp/clinic/3714
渋谷区,神南１丁目,-,"東京都渋谷区神南1-3-4 神南ビル3F

",35.664778,139.701233,渋谷スキンクリニック,皮膚科,https://byoinnavi.jp/clinic/9645
渋谷区,神南１丁目,-,"東京都渋谷区神南一丁目20-11 造園会館ビル5F

",35.662143,139.699612,シーエス矯正歯科クリニック,矯正歯科,https://byoinnavi.jp/clinic/9608
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目11-1 市野ビル8F

",35.662296,139.701189,池田ゆう子クリニック,美容外科,https://byoinnavi.jp/clinic/3629
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目20-17 BC神南 PROPERTY 6階

",35.662109,139.700236,医療法人清翔会 渋谷ルーブル歯科・矯正歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/276081
渋谷区,神南１丁目,-,"東京都渋谷区神南一丁目12-16 和光ビル3階

",35.662681,139.700542,dental office 8,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/274448
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目20-15 神南101ビル4F

",35.662162,139.69985,医療法人社団エムエフシー 銀座ファインケアクリニック 渋谷院,"形成外科, 美容外科",https://byoinnavi.jp/clinic/268784
渋谷区,神南１丁目,-,"東京都渋谷区神南一丁目20-9 パークウェイ渋谷7階

",35.661968,139.699818,村松歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/145193
渋谷区,神南１丁目,-,"東京都渋谷区神南1-20-6 マメゾン渋谷公園通りビル地下 1階

",35.661662,139.700136,TOKYO ACE CLINIC,美容皮膚科,https://byoinnavi.jp/clinic/275933
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目15-9 岩瀬ビル6F

",35.663832,139.699283,半田歯科,歯科,https://byoinnavi.jp/clinic/12442
渋谷区,神南１丁目,-,"東京都渋谷区神南1丁目9-2 大畠ビル201号

",35.663637,139.70141,くまがい歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4149
渋谷区,神南１丁目,-,"東京都渋谷区神南一丁目21-3 渋谷モディ3F

",35.661626,139.700507,医療法人社団竜昇会 渋谷ガーデンクリニック,眼科,https://byoinnavi.jp/clinic/3853
新宿区,須賀町,-,"東京都新宿区須賀町1-6 サンコート四谷1F

",35.68735,139.72197,青柳耳鼻咽喉科,耳鼻いんこう科,https://byoinnavi.jp/clinic/3537
新宿区,水道町,-,"東京都新宿区水道町4-13 三晃ビル3F

",35.70848,139.736183,いやま眼科,眼科,https://byoinnavi.jp/clinic/273108
新宿区,水道町,-,"東京都新宿区水道町4-13 マルエツ江戸川橋店3F

",35.70848,139.736183,江戸川橋CT歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/275307
新宿区,水道町,-,"東京都新宿区水道町4-13 マルエツ江戸川橋店3階

",35.70848,139.736183,えどがわ橋内科・内視鏡クリニック,"内科, 消化器内科, 内視鏡内科",https://byoinnavi.jp/clinic/273080
新宿区,水道町,-,"東京都新宿区水道町4-29 宝ビル1F

",35.707855,139.736769,あべメディカルクリニック,"内科, 皮膚科, 肝臓内科, 消化器内科",https://byoinnavi.jp/clinic/179912
新宿区,水道町,-,"東京都新宿区水道町3-2 パレステュディオVIDA文京南901

",35.708773,139.735803,岡村医院,整形外科,https://byoinnavi.jp/clinic/4350
新宿区,水道町,-,"東京都新宿区水道町4-13 マルエツ江戸川橋店 3階

",35.70848,139.736183,一般社団法人和仁会 さくらクリニック江戸川橋,"心療内科, 小児科",https://byoinnavi.jp/clinic/277778
新宿区,水道町,-,"東京都新宿区水道町3-1 水道町ビル1階

",35.708654,139.735542,医療法人社団高恒会 エーアンドケー江戸川橋デンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4281
新宿区,水道町,-,"東京都新宿区水道町4-29 イシカワレジデンス2F

",35.707855,139.736769,イシカワデンタルクリニック,歯科,https://byoinnavi.jp/clinic/4332
中央区,晴海１丁目,-,"東京都中央区晴海1-6-5 晴海ビュープラザ2F

",35.658829,139.783428,晴海クリニック,"内科, 代謝内科, 循環器内科",https://byoinnavi.jp/clinic/77594
中央区,晴海１丁目,-,"東京都中央区晴海1-8-16 晴海トリトン2F

",35.657351,139.782246,晴海眼科,眼科,https://byoinnavi.jp/clinic/262318
中央区,晴海１丁目,-,"東京都中央区晴海1丁目8-8 晴海アイランド トリトンスクエアオフィスタワーW3F

",35.656834,139.782819,学校法人慈恵大学 慈恵医大晴海トリトンクリニック,"内科, 精神科, 消化器科, 腎臓内科, 循環器科, 整形外科, 皮膚科, 婦人科, 内分泌内科, 糖尿病内科, ...もっと見る眼科, 耳鼻いんこう科, 放射線科",https://byoinnavi.jp/clinic/1155
中央区,晴海１丁目,-,"東京都中央区晴海1丁目8-16 晴海トリトン3F

",35.657351,139.782246,医療法人社団栄潤会 晴海トリトン歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/257904
中央区,晴海１丁目,-,"東京都中央区晴海1丁目6-5 ビュープラザ晴海6号棟204

",35.658829,139.783428,山田歯科診療所,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2041
中央区,晴海２丁目,-,"東京都中央区晴海2丁目1-40 晴海フロント2F

",35.655968,139.783917,医療法人社団恵颯会 かたくら歯科クリニック晴海,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/254398
中央区,晴海２丁目,-,"東京都中央区晴海2丁目5-24 晴海センタービル1階

",35.6554,139.782733,医療法人社団竹榮舎 たけぶちファミリークリニック,"内科, アレルギー科, 呼吸器科, 消化器科, 小児科",https://byoinnavi.jp/clinic/251836
中央区,晴海３丁目,-,"東京都中央区晴海3丁目7-10

",35.654961,139.779061,医療法人社団クリタ会 聖カタリナ病院,"内科, 整形外科, 皮膚科",https://byoinnavi.jp/clinic/269175
中央区,晴海３丁目,-,"東京都中央区晴海3-10-1 グラスシティ晴海1階

",35.654056,139.779215,晴海3丁目クリニック,"内科, 消化器内科, 内視鏡内科, 胃腸内科",https://byoinnavi.jp/clinic/267727
江東区,清澄１丁目,-,"東京都江東区清澄1丁目4-12 ファーストレジデンス506

",35.681199,139.794576,医療法人社団片桐会 たけし在宅クリニック,"内科, 精神科, 整形外科, 皮膚科",https://byoinnavi.jp/clinic/182335
江東区,清澄３丁目,-,"東京都江東区清澄3丁目4-11 サイネックスビル3F

",35.681844,139.798371,清澄白河よこい眼科,眼科,https://byoinnavi.jp/clinic/182878
江東区,清澄３丁目,-,"東京都江東区清澄3丁目4-11 サイネックスビル2F

",35.681844,139.798371,ふるたに医院,"内科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/108455
江東区,清澄３丁目,-,"東京都江東区清澄3丁目6-16 サントピアマンシヨン1階

",35.68214,139.797925,清澄歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2139
江東区,清澄３丁目,-,"東京都江東区清澄3丁目6-9

",35.682449,139.79791,清澄内科,内科,https://byoinnavi.jp/clinic/2170
