指標名,ホール・劇場,,,,,,,,,,,,,,,,,
出典,東京都生活文化局,,,,,,,,,,,,,,,,,
年次,平成31年3月,,,,,,,,,,,,,,,,,
URL,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271.html,,,,,,,,,,,,,,,,,
備考,野外会場も含む,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,電話番号,URL,客席数,収容人数,舞台形式,全体形式,客席形式,これまでの利用実績ジャンル,施設に適しているもしくは利用して欲しいジャンル,利用対象,利用条件を設定している場合の条件,利用可能時間帯
港区,高輪４丁目,-,東京都港区高輪4-10-30,35.627625,139.7367045,品川プリンスホテル　Club eX（クラブエックス）,03-3440-1111,http://www.princehotels.co.jp/shinagawa/clubex/,430,430,オープン形式,アリーナ・平土間形式、扇形形式,固定席、可動席（スタッキングチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、能・狂言、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、オペラ、ダンス・パフォーマンス、映像上映会（試写会など）、講演会、展示会,ポップス、クラシック、ジャズ、演劇、ミュージカル,利用条件を設定している（市・区での活動団体等）,法人のみ、個人不可,09:00～22:00
港区,高輪４丁目,-,東京都港区高輪4-24-40 　高輪プリンセスガルテン内,35.625051,139.7356245,ＡＭＢＩＥＮＴＥ,03-3443-1524,http://www.p-garten.co.jp/ambiente/,120,120,プロセニアム形式,シューボックス形式,固定席,クラシック、ミュージカル、歌舞伎、能・狂言、日本の伝統音楽（邦楽等）、バレエ、オペラ、合唱、映像上映会（試写会など）、講演会、展示会,クラシック、能・狂言、日本の伝統音楽（邦楽等）、世界の民族音楽、オペラ、講演会、展示会,一般に貸出している,,09:00～21:30
港区,高輪１丁目,-,東京都港区高輪1-16-25　　高輪コミュニティーぷらざ内,35.642043,139.734018,港区高輪区民センター〔区民ホール〕,03-5421-7616,http://takanawa.foryou.or.jp/page.php?wid=w079&pid=page013,,,,,,,,,,
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場 3-4-11 　BaBa hatch 3F,35.714601,139.70232,四谷天窓,03-5338-6241,http://otonami.com/yotsuya_top,60,60,,,,,,一般に貸出している,,16:00～22:00
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場 3-4-11 　BaBa hatch 5F,35.714601,139.70232,四谷天窓．ｃｏｍｆｏｒｔ,03-5338-6241,http://otonami.com/com_top,60,70,プロセニアム形式,その他,可動席（スタッキングチェア）,ポップス、クラシック、ジャズ、ミュージカル,ポップス、ジャズ,一般に貸出している,,10:00～22:00
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-3-8 B1F,35.713548,139.7017395,高田馬場ＡＲＥＡ,03-3361-1069,http://www.xxxrecords.jp/area/,,,,,,,,,,
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-38-3,35.711505,139.6949535,プロト・シアター,03-3360-6463,http://prototheater.la.coocan.jp/,,,,,,,,,,
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-18-6 　柳屋ビルB1F,35.714574,139.7051325,高田馬場LiveCafe mono,03-5389-9191,http://live-mono.com/takadanobaba/,,,,,,,,,,
港区,港南２丁目,-,東京都港区港南2-15-4,35.626527,139.7420775,品川インターシティホール,03-3474-0461,http://www.sic-hall.com/index.html,700,,その他（仮設）,アリーナ・平土間形式、扇形形式,可動席（スタッキングチェア）,,ポップス、講演会、展示会,一般に貸出している,,09:00～20:00
港区,港南２丁目,-,東京都港区港南2-16-4　品川グランドセントラルタワー3F,35.626599,139.740633,THE GRAND HALL,03-5463-9971,http://www.tg-hall.com/,500,500,オープン形式,アリーナ・平土間形式、扇形形式,ロールバックチェア、可動席（スタッキングチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、世界の民族音楽、お笑い・寄席・演芸、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会、その他1（記者発表会）、その他2（株主総会）、その他3（研修、会議）,ポップス、クラシック、演歌・歌謡曲、ジャズ、世界の民族音楽、お笑い・寄席・演芸、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会、その他1（記者発表会）、その他2（株主総会）、その他3（研修、会議）,一般に貸出している,,09:00～20:00
港区,港南２丁目,-,東京都港区港南2-18-1 　アトレ品川4F,35.628975,139.740822,Live Jazz Lounge TRIBECA,03-6717-0933,http://www.tribeca.cc/,,,,,,,,,,
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-2-1 　JTビル2F,35.66952,139.7456865,JTアートホール　アフィニス,03-5572-4945,https://www.jti.co.jp/knowledge/arthall/index.html,256,256,オープン形式,シューボックス形式,固定席,クラシック、日本の伝統音楽（邦楽等）、合唱,クラシック、日本の伝統音楽（邦楽等）,一般に貸出している,,09:00～22:00
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-9-16,35.668035,139.7459565,日本消防会館（ニッショーホール）〔ホール〕,03-3503-1486,http://www.nissho-jyouhou.jp/nissho-hall/index.html,742,742,プロセニアム形式,シューボックス形式,固定席,演劇、お笑い・寄席・演芸、ダンス・パフォーマンス、映像上映会（試写会など）、講演会,お笑い・寄席・演芸、映像上映会（試写会など）、講演会、その他1（イベント）,一般に貸出している,,09:00～21:00
新宿区,戸塚町,-,東京都新宿区戸塚町1-101,35.707599,139.7199735,早稲田小劇場どらま館,03-3202-0706,http://www.waseda.jp/student/dramakan/index.html,,,,,,,,,,
新宿区,戸塚町,-,東京都新宿区戸塚町1-101,35.707599,139.7199735,早稲田大学　どらま館,03-3202-0706,https://www.waseda.jp/student/dramakan/index.html,,,,,,,,,,
新宿区,戸塚町,-,東京都新宿区戸塚町1-104,35.709867,139.7221425,早稲田大学　大隈記念講堂〔大講堂〕,03-5272-4783,https://www.waseda.jp/culture/facility/auditorium/,,,,,,,,,,
新宿区,戸塚町,-,東京都新宿区戸塚町1-104,35.709867,139.7221425,早稲田大学　大隈記念講堂〔小講堂〕,03-5272-4783,https://www.waseda.jp/culture/facility/auditorium_s/,,,,,,,,,,
中央区,月島４丁目,-,東京都中央区月島4-1-1　4F,35.661897,139.7817405,月島社会教育会館〔ホール〕,03-3531-6367 ,http://chuo-shakyo.shopro.co.jp/tsukishima,,,,,,,,,,
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3-1-25 　ICE CUBE1F/2F,35.646066,139.7063115,ＢＡＴＩＣＡ,03-5734-1995,http://www.batica.jp/,,,その他（フロア、ステージ）,その他（フロア、ステージ）,可動席（スタッキングチェア）（ソファあり）,ポップス、ジャズ、ダンス・パフォーマンス、講演会、展示会,ポップス、ジャズ、ダンス・パフォーマンス、講演会、展示会,一般に貸出している,,10:00～23:00
渋谷区,恵比寿南２丁目,-,東京都渋谷区恵比寿南2-3-14　コンツェ恵比寿B1F,35.645472,139.7075355,ＮＯＳ ＥＢＩＳＵ,03-5773-1727,http://www.nos-ebisu.com/,,,,,,,,,,
渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-7-8 　恵比寿サウスワンビルB1F,35.64612,139.7098305,art café friends,03-6382-9050,http://www.artcafefriends.jp/index.html,110,110,オープン形式,,可動席（スタッキングチェア）,ポップス、クラシック、ジャズ、映像上映会（試写会など）,クラシック、ジャズ、ミュージカル、オペラ,一般に貸出している,,09:00～23:00
渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西2-12-12,35.650413,139.7057805,シアター代官山,03-3476-0189,http://www.himawari.net/about/theater.html,,,,,,,,,,
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1-34-17 　ザ・ハウスビルB1F,35.647047,139.7024685,ＵＮＩＴ,03-5459-8630,http://www.unit-tokyo.com,,,,,,,,,,
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4-22-7 　イーストスクエアビルB1F,35.645049,139.7147535,恵比寿ｃｌｕｂ ａｉｍ,03-5422-6657,http://clubaim.com/,50,150,オープン形式,シューボックス形式,可動席（スタッキングチェア）（スタンディング）,ポップス、お笑い・寄席・演芸、ダンス・パフォーマンス、映像上映会（試写会など）,ポップス,一般に貸出している,,12:00～23:00
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3-28-4 　ATOビルB1F,35.64378,139.7159415,恵比寿天窓．ｓｗｉｔｃｈ,03-5795-1887,http://otonami.com/switch_top,,,,,,,,,,
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3-9-25 1F,35.644158,139.7156895,日仏会館ホール,03-5424-1143,https://www.mfjtokyo.or.jp/space/hall.html,130,130,オープン形式,シューボックス形式,固定席,クラシック、ジャズ、お笑い・寄席・演芸、合唱、映像上映会（試写会など）、講演会,クラシック、ジャズ、世界の民族音楽、映像上映会（試写会など）、講演会,一般に貸出している,,09:30～20:30
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-20-8,35.646804,139.713336,EBiS 303〔イベントホール〕,0120-303-557,https://www.ebis303.com/hall/,,,,,,,,,,
千代田区,九段南２丁目,-,東京都千代田区九段南2-1-30,35.692182,139.7463795,イタリア文化会館 アニェッリホール,03-3264-6011,http://www.iictokyo.esteri.it/IIC_Tokyo/Menu/Istituto/La_sede/,,,,,,,,,,
千代田区,九段南１丁目,-,東京都千代田区猿楽町2-5-5,35.69393006,139.7537114,在日本韓国YMCA アジア青少年センター 　YMCA Hotel〔スペースYホール〕,03-3233-0611,http://www.ymcajapan.org/ayc/hotel/jp/index.html,,,,,,,,,,
千代田区,九段南１丁目,-,東京都千代田区九段南1-5-10,35.695161,139.7520585,千代田区立九段生涯学習館〔レクリエーションホール〕,03-3234-2841,http://www.kudan-ll.info/,,,,,,,,,,
中央区,銀座８丁目,-,東京都中央区銀座8-2-1 　ニッタビル9F,35.670051,139.7597175,銀座ケントス,03-3572-9161,http://www.kentos-tokyo.jp/ginza/,,,,,,,,,,
中央区,銀座８丁目,-,東京都中央区銀座8-3-11 　和恒ビルＢ1Ｆ,35.669043,139.759164,月夜の仔猫/３６５１,03-3573-3651,http://www.asumi.com/,38,50,その他（フラットな客席ー体形ステージ）,その他（ライブハウス、店）,可動席（スタッキングチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、ミュージカル、オペラ、ダンス・パフォーマンス、映像上映会（試写会など）、その他1（シャンソン・タンゴ）、その他2（フォーク・ロシア）、その他3（口笛筝）,ポップス、クラシック、演歌・歌謡曲、ジャズ、ミュージカル、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、オペラ、ダンス・パフォーマンス、合唱、映像上映会（試写会など）,一般に貸出している,,10:00～23:00
中央区,銀座８丁目,-,東京都中央区銀座8-8-11,35.667855,139.760991,博品館劇場,03-3571-1003,http://theater.hakuhinkan.co.jp/,381,395,プロセニアム形式,,固定席,ポップス、演歌・歌謡曲、ジャズ、演劇、ミュージカル、お笑い・寄席・演芸、バレエ、ダンス・パフォーマンス、映像上映会（試写会など）、講演会,,,,09:00～22:00
中央区,銀座７丁目,-,東京都中央区銀座7-5-4 　毛利ビル7F,35.670285,139.761711,GINZA Lounge ZERO,03-6274-6631,http://ginza-zero.jp/,,,,,,,,,,
中央区,銀座７丁目,-,東京都中央区銀座7-8-19 　東京ビル3F,35.669421,139.7625615,RockyTop,Fax共通03-3571-1769,http://www.liverocky.com/index.html,50,53,その他（?、よくわからない。）,その他（?、よくわからない。）,可動席（スタッキングチェア）（?、よくわからない。）,ポップス、演歌・歌謡曲、ジャズ、世界の民族音楽、その他1（ブルーグラス）、その他2（カントリー）、その他3（ロック、フォーク）,ポップス、ジャズ、世界の民族音楽、その他1（ブルーグラス）、その他2（カントリー）、その他3（ウェストコーストロック（ジプシージャズ））,一般に貸出している,,01:00～11:00
中央区,銀座７丁目,-,東京都中央区銀座7-9-14,35.66862,139.7626335,ヤマハホール,03-3572-3139,https://www.yamahaginza.com/hall/,333,333,オープン形式、その他（エンドステージ形式）,シューボックス形式、その他（ボックス・イン・ボックス）,固定席,ポップス、クラシック、演歌・歌謡曲、ジャズ、ミュージカル、日本の伝統音楽（邦楽等）、世界の民族音楽、オペラ、合唱、その他1（発表会）,クラシック、ジャズ、日本の伝統音楽（邦楽等）、世界の民族音楽、オペラ、合唱、その他1（アコースティック音楽）,一般に貸出している,,09:00～22:00
中央区,銀座７丁目,-,東京都中央区銀座7-9-14　ヤマハ銀座ビルＢ2F,35.66862,139.7626335,ヤマハ銀座スタジオ,03-3572-3139,https://www.yamahaginza.com/studio/,112,200,オープン形式、その他（エンドステージ形式、昇降ステージ）,アリーナ・平土間形式、扇形形式、その他（ボックス・イン・ボックス）,可動席（スタッキングチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、日本の伝統音楽（邦楽等）、世界の民族音楽、オペラ、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会、その他1（発表会）、その他2（収録・撮影）,ポップス、クラシック、演歌・歌謡曲、ジャズ、日本の伝統音楽（邦楽等）、世界の民族音楽、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会、その他1（発表会）、その他2（収録・撮影）,一般に貸出している,,09:00～22:00
中央区,銀座６丁目,-,東京都中央区銀座6-10-1 GINZA SIX 13F,35.669736,139.763943,ザ・グラン銀座・多目的ホール,03-6280-6780,http://www.grandginza.com/,140,140,その他（セミナー形式）,その他（フラットになります。）,可動席（スタッキングチェア）,クラシック、講演会、展示会,クラシック、合唱、講演会、展示会,一般に貸出している,,11:00～23:00
中央区,銀座６丁目,-,東京都中央区銀座6-18-2,35.666883,139.7669805,新橋演舞場,03-3541-2600,http://www.shinbashi-enbujo.co.jp/,,,,,,,,,,
中央区,銀座６丁目,-,東京都中央区銀座6-3-16　泰明ビル4Ｆ,35.671608,139.7611395,Ｍｉｉｙａ Ｃａｆｅ,03-3571-5402,http://www.miiya-cafe.com/,,,,,,,,,,
中央区,銀座６丁目,-,東京都中央区銀座6-9-15　タクトワンビルＢ1F,35.669961,139.7630745,銀座タクト,03-3571-3939,http://ginzatact.com,,,,,,,,一般に貸出している,,10:00～22:00
中央区,銀座５丁目,-,東京都中央区銀座5-15-8,35.66808,139.7673225,時事通信ホール,03-3546-6606,http://www.jiji.com/hall/,,,,,,,,,,
中央区,銀座４丁目,-,東京都中央区銀座4-12-15,35.669421,139.767903,歌舞伎座,03-3545-6800,http://www.kabuki-za.co.jp/,,,,,,,,,,
中央区,銀座４丁目,-,東京都中央区銀座4-7-5,35.671284,139.76649,王子ホール,03-3564-0200,https://www.ojihall.jp/,315,315,オープン形式,シューボックス形式,固定席,,,不明,,09:00～21:30
中央区,銀座４丁目,-,東京都中央区銀座西2-2 　銀座インズ2　2F,35.67086982,139.7666474,ジャズクラブ 銀座スウィング,03-3563-3757,http://ginzaswing.jp/,,,,,,,,,,
中央区,銀座４丁目,-,東京都中央区銀座西7-8先 　コリドー街,35.67086982,139.7666474,シャンソニエ蛙たち,03-3571-4417,http://www.kaerutachi.jp/,,,,,,,,,,
中央区,銀座２丁目,-,東京都中央区銀座2-15-6,35.671257,139.7712015,中央区中央会館（銀座ブロッサム）〔ホール〕,03-3542-8585,http://ginza-blossom.jp/hall/,,,,,,,,,,
中央区,銀座２丁目,-,東京都中央区銀座2-2-18　TH銀座ビル10F,35.674749,139.76568,Ginza SOLA,03-6264-4971,http://ginza-sola.com/,61,61,オープン形式,アリーナ・平土間形式、扇形形式,可動席（スタッキングチェア）、可動席（スタッキングチェア）（レザーチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、オペラ、ダンス・パフォーマンス、合唱、講演会、展示会,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、オペラ、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会,一般に貸出している,,10:00～22:00
中央区,銀座１丁目,-,東京都中央区銀座1-25-3,35.673147,139.771593,京橋プラザ区民館〔多目的ホール〕,03-3561-5163,http://chuo7kuminkan.com/about/kyobashi-p.html,,,,,,,,,,
中央区,銀座１丁目,-,東京都中央区銀座1-8-19 キラリトギンザ12F/RF,35.674254,139.7686095,PLUSTOKYO,03-3563-3776,https://plustyo.com/,,,プロセニアム形式,シューボックス形式,可動席（スタッキングチェア）,ポップス、演歌・歌謡曲、ダンス・パフォーマンス、映像上映会（試写会など）、講演会、展示会,,一般に貸出している,,
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町3-29　紀尾井町アークビル1Ｆ,35.681859,139.737555,紀尾井町サロンホール,03-6272-4711,http://www.ark-home.jp/hall/,80,90,オープン形式,シューボックス形式,可動席（スタッキングチェア）,ポップス、クラシック、ジャズ、ミュージカル、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、オペラ、合唱、映像上映会（試写会など）、講演会、展示会,ポップス、クラシック、ジャズ、演劇、ミュージカル、歌舞伎、能・狂言、日本の伝統音楽（邦楽等）、世界の民族音楽、お笑い・寄席・演芸、オペラ、合唱、映像上映会（試写会など）、講演会、展示会,一般に貸出している,,09:00～23:00
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町6番5号,35.682039,139.732479,紀尾井ホール〔紀尾井ホール〕,03-5276-4500,http://www.kioi-hall.or.jp/,800,800,オープン形式,シューボックス形式,固定席,クラシック、ジャズ、オペラ、合唱,クラシック、ジャズ、オペラ、合唱,一般に貸出している,,09:00～21:30
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町6番5号,35.682039,139.732479,紀尾井ホール〔紀尾井小ホール〕,03-5276-4500,http://www.kioi-hall.or.jp/,250,250,オープン形式,シューボックス形式,固定席,能・狂言、日本の伝統音楽（邦楽等）、世界の民族音楽,能・狂言、日本の伝統音楽（邦楽等）,一般に貸出している,,09:00～21:30
新宿区,喜久井町,-,東京都新宿区喜久井町2　APAビルB1F & B2F,35.705475,139.720446,ＬＩＶＥ ＨＯＵＳＥ ＺＯＮＥ－Ｂ,03-3203-6022,http://zone-b.jp/,,,,,,,,,,
千代田区,岩本町３丁目,-,東京都千代田区岩本町3-7-11　神田KSビルB1F,35.696097,139.777812,LIVE GARAGE 秋田犬（あきたいぬ）,03-3863-8678,http://www.akitainu-garage.com/,,,,,,,,,,
千代田区,岩本町２丁目,-,東京都千代田区岩本町2-15-3,35.694342,139.7781045,岩本町ほほえみプラザ〔多目的ホールＡ〕,03-5825-3407,http://www.tama-dhk.or.jp/iwamoto/jigyou_plaza.html,,,,,,,,,,
千代田区,岩本町２丁目,-,東京都千代田区岩本町2-15-3,35.694342,139.7781045,岩本町ほほえみプラザ〔多目的ホールＢ〕,03-5825-3407,http://www.tama-dhk.or.jp/iwamoto/jigyou_plaza.html,,,,,,,,,,
千代田区,岩本町２丁目,-,東京都千代田区岩本町2-16-5　ＴＵＣビルＢ1F,35.694594,139.7783295,Ｔｏｋｙｏ ＴＵＣ,03-3866-8393,http://tokyotuc.jp/,,,,,,,,,,
千代田区,岩本町２丁目,-,東京都千代田区岩本町2-6-12　曙ビルＢ1F,35.693406,139.7759895,Ｅｇｇｍａｎ ｔｏｋｙｏ ｅａｓｔ,03-5829-6400,http://www.egg-mte.com/,,,,,,,,,,
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.676972,139.761324,帝国劇場,03-3213-7221,https://www.toho.co.jp/stage/teigeki/index.php,1951,1951,プロセニアム形式,シューボックス形式,固定席,演劇、ミュージカル,演劇、ミュージカル,,,
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676972,139.7636325,東京国際フォーラム〔ホールA〕,03-5221-9000,https://www.t-i-forum.co.jp/,,,,,,,,,,
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676972,139.7636325,東京国際フォーラム〔ホールB7〕,03-5221-9000,https://www.t-i-forum.co.jp/,,,,,,,,,,
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676972,139.7636325,東京国際フォーラム〔ホールC〕,03-5221-9000,https://www.t-i-forum.co.jp/,,,,,,,,,,
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676972,139.7636325,東京国際フォーラム〔ホールD7〕,03-5221-9000,https://www.t-i-forum.co.jp/,,,,,,,,,,
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1　明治安田生命ビル内,35.678979,139.762143,ＭＹ ＰＬＡＺＡホール,03-5219-5602,http://www.myplaza.jp/about.html,,,,,,,,,,
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-4-1　丸ビル7F・8F,35.681139,139.76379,丸ビルホール＆コンファレンススクエア〔丸ビルホール〕,03-3217-7111,http://www.marunouchi-hc.jp/hc-marubiru/,,,,,,,,,,
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-7-3 　東京ビルTOKIA 2F,35.678574,139.7649105,東京ＣＯＴＴＯＮ ＣＬＵＢ,03-3215-1555,http://www.cottonclubjapan.co.jp/,,,,,,,,,,
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14,35.704242,139.7708145,ちよだアートスクエア（アーツ千代田3331）〔コミュニティスペース〕,03-6803-2441,http://www.3331.jp/,100,100,,,,演劇、ダンス・パフォーマンス、映像上映会（試写会など）、講演会、展示会,,一般に貸出している,,10:00～21:00
千代田区,外神田３丁目,-,東京都千代田区外神田3-2-12 　Ｂｏｘ’Ｒ ＡＫＩＢＡビルB1F,35.700444,139.770135,Ｔｗｉｎ Ｂｏｘ ＡＫＩＨＡＢＡＲＡ,03-3525-4466,http://tb-akihabara.com/,,,,,,,,,,
千代田区,外神田３丁目,-,東京都千代田区外神田3-2-12　Ｂｏｘ’Ｒ ＡＫＩＢＡビル1Ｆ,35.700444,139.770135,Ｔｗｉｎ Ｂｏｘ ＧＡＲＡＧＥ,03-3525-4466,http://tp-co.jp/output/twin-box-akihabara-garage/,,,,,,,,,,
千代田区,外神田３丁目,-,東京都千代田区外神田3-2-14 今井ビルB1F,35.700399,139.7697255,秋葉原ZEST,03-3527-1701,http://akihabarazest.com/,,,,,,,,,,
千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2 神田明神文化交流館2F,35.702046,139.767939,神田明神文化交流館・神田明神ホール,03-6672-6721,http://myoujin-hall.jp/,,,,,,,,,,
千代田区,外神田１丁目,-,東京都千代田区外神田1-7-6 　ＡＫＩＢＡカルチャーズＺＯＮＥ Ｂ1F,35.699508,139.770387,ＡＫＩＢＡカルチャーズ劇場,非公開,http://akibalive.jp/,220,298,,,固定席,ポップス、ダンス・パフォーマンス、その他1（プレスリリース）,ポップス、ダンス・パフォーマンス、その他1（プレスリリース）,一般に貸出している,,09:00～23:00
港区,海岸１丁目,-,東京都港区海岸1-10-48,35.656866,139.762053,JR東日本アートセンター　四季劇場〔春〕,03-5776-6730,https://www.shiki.jp/theatres/gr/shiki/,,,,,,,,,,
港区,海岸１丁目,-,東京都港区海岸1-10-48,35.656866,139.762053,JR東日本アートセンター　四季劇場〔秋〕,03-5776-6730,https://www.shiki.jp/theatres/gr/shiki/,,,,,,,,,,
港区,海岸１丁目,-,東京都港区海岸1-10-53,35.656929,139.761963,JR東日本アートセンター　自由劇場,03-5776-6730,https://www.shiki.jp/theatres/4008/,,,,,,,,一般への貸出はしていない　　,,
港区,海岸１丁目,-,東京都港区海岸1-11-1　ニューピア竹芝ノースタワー1F,35.655804,139.7637675,NEW PIER HALL,03-3578-0041,http://www.newpier-hall.jp/,796,900,オープン形式,アリーナ・平土間形式、扇形形式,ロールバックチェア、可動席（スタッキングチェア）,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、日本の伝統音楽（邦楽等）、お笑い・寄席・演芸、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、歌舞伎、能・狂言、日本の伝統音楽（邦楽等）、世界の民族音楽、お笑い・寄席・演芸、バレエ、オペラ、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会,一般に貸出している,,09:00～21:00
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関3-2-1　霞が関コモンゲート　西館ショップ＆レストラン３F,35.671806,139.7478195,霞が関コモンゲート〔霞が関ナレッジスクエア〕,03-3288-1921 ,http://www.kk2.ne.jp/kk2/index.html/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-1-2 　HANROKUビルB1F,35.695008,139.7063925,新宿ナインスパイス,03-3205-1439,http://9spices.rinky.info/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-24-3 　興和ビルB2F,35.695719,139.7036925,ＨＯＬＩＤＡＹ ＳＨＩＮＪＵＫＵ,03-5292-0591,http://live-ban.com/shinjuku_h/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-25-6　永和第6ビルB1F,35.695476,139.703571,Club SIENCE,03-6233-9006,http://club-science.com/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-28-16 　ウィーザードセブンビルB1F,35.696106,139.703409,新宿ＯＲＥＢＡＫＯ,03-6278-9332,http://orebako.com/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2‐36‐3 　アシベ会館B2F,35.695908,139.70241,ライブハウス新宿ACB HALL,03-3205-0901,http://www.acb-hall.jp,150,250,オープン形式,アリーナ・平土間形式、扇形形式,可動席（スタッキングチェア）（オールスタンディング）,ポップス、ダンス・パフォーマンス、講演会、展示会、その他1（ロック）,ポップス、ダンス・パフォーマンス、講演会、展示会、その他1（ロック）,一般に貸出している,,09:00～04:00
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-42-16 第2大滝ビルB1,35.697861,139.7017755,新宿SAMURAI,03-5287-3390,http://live-samurai.jp/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-44-1 　ハイジアB1F,35.696628,139.700988,ハイジアＶ－１,03-6273-8901,http://vitus.main.jp/hygeiaV1.htm,70,70,プロセニアム形式,シューボックス形式,固定席,演劇、お笑い・寄席・演芸、映像上映会（試写会など）、講演会、展示会,ポップス、クラシック、演歌・歌謡曲、ジャズ、演劇、ミュージカル、歌舞伎、能・狂言、日本の伝統音楽（邦楽等）、世界の民族音楽、お笑い・寄席・演芸、バレエ、オペラ、ダンス・パフォーマンス、合唱、映像上映会（試写会など）、講演会、展示会,一般に貸出している,,11:00～21:50
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-45-1 　第一トキワビルB1F,35.69634,139.700574,新宿ＭＡＲＺ,03-3202-8248,http://www.marz.jp/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-45-2 　カイダ第3ジャストビル4F,35.696358,139.70043,新宿シアター・ミラクル,03-5155-0788,http://www.t-miracle.jp/,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-45-2 　新宿ジャストビルB1F ,35.696358,139.70043,新宿Ｍａｒｂｌｅ,03-5272-3558,http://marble-web.jp/top.html,,,,,,,,,,
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-45-2　ジャストビル5F ,35.696358,139.70043,新宿Ｍｏｔｉｏｎ,03-3202-8308,http://motion-web.jp/,,,,,,,,,,
