指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2019,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI2019データ、そのためホテル名や住所が英語表記,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
中央区,新川２丁目,-,"2-20-4 Shinkawa, Tokyo, Tokyo-to, 104-0033, Japan",35.67452,139.780917,Dormy Inn Tokyo-Hatchobori Natural Hot Spring,3,143,https://www.hotels.com/ho388399/
中央区,新川１丁目,-,"1-8-2 Shinkawa Chuo-ku, Tokyo, Tokyo-to, 104-0033, Japan",35.67847,139.782782,Hotel Villa Fontaine Tokyo-Kayabacho,3,294,https://www.hotels.com/ho328481/
中央区,新川１丁目,-,"1-2-5 Shinkawa, Chuo-ku, Tokyo, Tokyo-to, 104-0033, Japan",35.67886,139.78293,Pearl Hotel Kayabachou,2.5,268,https://www.hotels.com/ho236370/
新宿区,新小川町,-,"3-26, Shinogawamachi, Shinjuku-ku, Tokyo, Tokyo-to, 162-0814, Japan",35.705378,139.742668,Flexstay Inn Iidabashi,2.5,59,https://www.hotels.com/ho468276/
新宿区,新宿７丁目,-,"7-27-9 Shinjuku Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.698598,139.707652,Hotel Sunroute Higashi Shinjuku,3,311,https://www.hotels.com/ho312768/
新宿区,新宿７丁目,-,"1-1-48 Okubo Shinjuku-ku, Tokyo, Tokyo-to, 169-0072, Japan",35.698186,139.707416,APA Hotel Higashi Shinjuku Ekimae,3,122,https://www.hotels.com/ho419682/
新宿区,新宿７丁目,-,"7-21-13, Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.699558,139.710201,Cozy Vibes Apartment Hotel,3,8,https://www.hotels.com/ho1062989056/
新宿区,新宿７丁目,-,"7-11-3 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.69799,139.71229,Sakura Cross Hotel Shinjuku East,3,12,https://www.hotels.com/ho1047790656/
新宿区,新宿６丁目,-,"6-3-2 Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.693315,139.710467,Tokyo Business Hotel,2.5,183,https://www.hotels.com/ho398451/
新宿区,新宿６丁目,-,"6-29-2 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.696698,139.707406,Hotel Pasela Living,3,7,https://www.hotels.com/ho1225288000/
新宿区,新宿６丁目,-,"5-3-20 Shinjuku, Tokyo, Tokyo-to, 160-0022, Japan",35.693114,139.711381,Listel Shinjuku Hotel Tokyo,3,263,https://www.hotels.com/ho310443/
新宿区,新宿５丁目,-,"5-15-8 Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.694194,139.706883,Hotel Sunlite Shinjuku,3,197,https://www.hotels.com/ho327825/
新宿区,新宿５丁目,-,"5-8-6 Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.692308,139.708894,Hotel Tateshina,2.5,67,https://www.hotels.com/ho395474/
新宿区,新宿５丁目,-,"5-12-2, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.69348,139.707751,IMANO TOKYO HOSTEL,2,22,https://www.hotels.com/ho546901/
新宿区,新宿５丁目,-,"5-3-18 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.692884,139.711362,ONSEN RYOKAN YUEN SHINJUKU,3,193,https://www.hotels.com/ho1093686848/
新宿区,新宿５丁目,-,"5-3-15 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.693134,139.710868,UNPLAN Shinjuku – Hostel,2,23,https://www.hotels.com/ho1085538432/
新宿区,新宿３丁目,-,"3-34-7 Shinjuku, Shinjuku-ku, Tokyo, Tokyo (prefecture), 160-0022, Japan",35.690399,139.702441,Central Hotel Tokyo,3,1,https://www.hotels.com/ho526775456/
新宿区,新宿３丁目,-,"3-7 Shinjuku, Tokyo, Tokyo-to, 160-0022, Japan",35.690707,139.706128,Tokyu Stay Shinjuku,3.5,179,https://www.hotels.com/ho485912/
新宿区,新宿３丁目,-,"4-2-10 Shinjuku, Tokyo, Tokyo-to, 160-0022, Japan",35.689479,139.702773,Capsule Hotel Anshin Oyado Premier Tokyo Shinjuku Station,1.5,256,https://www.hotels.com/ho481846/
新宿区,新宿２丁目,-,"2-12-12, Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.690769,139.707804,City Hotel Lonestar Shinjuku,3,50,https://www.hotels.com/ho351787/
新宿区,新宿２丁目,-,"2-2-8 Shinjuku, Shinjuku, Tokyo, Tokyo-to, 160-0022, Japan",35.688911,139.708909,APA Hotel Shinjuku Gyoen-mae,3,411,https://www.hotels.com/ho461263/
新宿区,新宿１丁目,-,"1-17-8 Shinjuku, Shinjuku-ku, Tokyo, Tokyo, 160-0022, Japan",35.689456,139.711062,Toyoko Inn Shinjuku-gyoemmae-eki 3-ban Deguchi,3,167,https://www.hotels.com/ho1047756288/
新宿区,新宿１丁目,-,"1 16 5 Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",35.689795,139.710669,City Hotel N.U.T.S.,2.5,33,https://www.hotels.com/ho312287/
新宿区,新宿１丁目,-,"1-12-8 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.689008,139.712093,Book Tea Bed SHINJUKU-GYOEN,3,14,https://www.hotels.com/ho1130583648/
港区,新橋６丁目,虎ノ門広域,"6-10-3, Shimbashi, Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.661325,139.755372,APA Hotel Shimbashi Onarimon,3,153,https://www.hotels.com/ho378494/
港区,新橋６丁目,虎ノ門広域,"6-20-8 Shimbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.660799,139.754305,Hotel Wing International Shimbashi Onarimon,3,93,https://www.hotels.com/ho1053529888/
港区,新橋６丁目,虎ノ門広域,"6-4-1, Shimbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.662366,139.753669,HOTEL 1899 TOKYO,3,63,https://www.hotels.com/ho702134016/
港区,新橋６丁目,虎ノ門広域,"Shimbashi 6-15-1, Minato-ku, Tokyo, 105-0004, Japan",35.662211,139.752752,Concieria Shiba Koen,3,1,https://www.hotels.com/ho638927/
港区,新橋５丁目,虎ノ門広域,"5-29-2, Shinbashi, Tokyo, Tokyo, 105-0004, Japan",35.662614,139.755772,Rooms,3,1,https://www.hotels.com/ho730618304/
港区,新橋５丁目,虎ノ門広域,"5-6-3 Shimbashi, Tokyo, Tokyo-to, Japan",35.663854,139.754196,Concieria Shimbashi Crossia,3,120,https://www.hotels.com/ho452662/
港区,新橋５丁目,虎ノ門広域,"F4, Ru Gurasieru Building No. 5, 5-20-1, Shinbashi, Tokyo, Tokyo-to, 1050004, Japan",35.663614,139.753943,bnb+ Post Town Shinbashi - Hostel,1,22,https://www.hotels.com/ho721136192/
港区,新橋５丁目,虎ノ門広域,"5-1-5 Shinbashi, Tokyo, Tokyo, 105-0004, Japan",35.664145,139.753648,bnb+ Wa Shinbashi - Hostel,1,28,https://www.hotels.com/ho721202208/
港区,新橋４丁目,虎ノ門広域,"4-23-1 Shimbashi Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.663661,139.757073,Tokyu Stay Shimbashi,3,221,https://www.hotels.com/ho453744/
港区,新橋４丁目,虎ノ門広域,"4-10-2 Shinbashi, Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.664819,139.756013,Sotetsu Fresa Inn Shinbashi-Karasumoriguchi,3,220,https://www.hotels.com/ho314516/
港区,新橋３丁目,虎ノ門広域,"3-6-8 Shimbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.665815,139.755146,Candeo Hotels Tokyo Shimbashi,3,126,https://www.hotels.com/ho652562368/
港区,新橋３丁目,虎ノ門広域,"3-21-3 Shimbashi, Minato-ku, Tokyo, Japan",35.665385,139.758087,Capsule Inn Shimbashi - Men Only,2.5,98,https://www.hotels.com/ho594994/
港区,新橋３丁目,虎ノ門広域,"21-6 Shinbashi 3-chome, Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.664917,139.758146,Capsule Hotel Anshin Oyado Shinbashi,1.5,176,https://www.hotels.com/ho481858/
港区,新橋３丁目,虎ノ門広域,"3-15-7 Shimbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.665205,139.755915,Hotel Owl Tokyo Shinbashi - Hostel,1,25,https://www.hotels.com/ho1052182272/
港区,新橋３丁目,虎ノ門広域,"4-20-1, Shinbashi, Minato-ku, Tokyo, Tokyo, Tokyo (prefecture), 105-0004, Japan",35.66502,139.75661,THE Hotel Shinbashi,-,1,https://www.hotels.com/ho1144212704/
港区,新橋３丁目,虎ノ門広域,"3-10-10, Shimbashi, Minato-ku, Tokyo, Tokyo, Tokyo (prefecture), 105-0004, Japan",35.666083,139.75561,Annex Checkin Shimbashi,-,1,https://www.hotels.com/ho1168390144/
港区,新橋３丁目,虎ノ門広域,"3-5-2 Shimbashi, Minato, Tokyo, Tokyo-to, 105-0004, Japan",35.666424,139.754999,HOTEL UNIZO Tokyo Shimbashi,3,233,https://www.hotels.com/ho581170/
港区,新橋２丁目,虎ノ門広域,"2-11-9, Shimbashi, Tokyo, Tokyo, 105-0004, Japan",35.667252,139.755184,Shimbashi Urban Hotel,3,48,https://www.hotels.com/ho1154046880/
港区,新橋１丁目,虎ノ門広域,"1-2-6 Shimbashi, Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.668543,139.75796,Daiichi Hotel Tokyo,4,278,https://www.hotels.com/ho219118/
港区,新橋１丁目,虎ノ門広域,"1-6-6 Shimbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.667005,139.761513,karaksa hotel premier Tokyo Ginza,3.5,57,https://www.hotels.com/ho921269856/
港区,新橋１丁目,虎ノ門広域,"1-1-13 Shinbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.668916,139.756218,THE BLOSSOM HIBIYA,3.5,255,https://www.hotels.com/ho1128698944/
港区,新橋１丁目,虎ノ門広域,"1-17-2 Shinbashi, Minato-ku, Tokyo, Tokyo, 105-0004, Japan",35.668587,139.756996,Daiwa Roynet Hotel Shimbashi,3,195,https://www.hotels.com/ho1073653344/
港区,新橋１丁目,虎ノ門広域,"1-14-3 Shinbashi Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.668296,139.757518,Sotetsu Fresa Inn Shimbashi-Hibiyaguchi,3,218,https://www.hotels.com/ho424427/
港区,新橋１丁目,虎ノ門広域,"1 Chome-9-1 Shinbashi, 5th Floor, Minato-ku, Tokyo, Tokyo-to, 105-0004, Japan",35.667432,139.760223,Book Tea Bed GINZA - Hostel,2,22,https://www.hotels.com/ho658079/
渋谷区,渋谷３丁目,-,"3-21-3, Shibuya, Shibuya-ku, Tokyo, Tokyo, 150-0002, Japan",35.657015,139.702888,SHIBUYA STREAM EXCEL HOTEL TOKYU,3.5,177,https://www.hotels.com/ho924464512/
渋谷区,渋谷３丁目,-,"3-29-17 Shibuya, Shibuya-ku, Tokyo, Tokyo, 150-0002, Japan",35.655888,139.704188,JR-EAST HOTEL METS SHIBUYA,3.5,195,https://www.hotels.com/ho650324768/
渋谷区,渋谷３丁目,-,"Shibuya 3-26-21, Shibuya-ku, Tokyo, Tokyo-to, 150-0002, Japan",35.654681,139.704993,Tokyu Stay Shibuya Shin-minamiguchi,3,150,https://www.hotels.com/ho371784/
渋谷区,渋谷３丁目,-,"3-8-12 Shibuya, Tokyo, Tokyo, 150-0022, Japan",35.657371,139.704039,&And Hostel Minamisenju,2,84,https://www.hotels.com/ho1248633536/
渋谷区,渋谷２丁目,-,"2-14-15 Shibuya, Shibuya-Ku, Tokyo, Tokyo-to, 150-0002, Japan",35.659694,139.705636,Sakura Fleur Aoyama,3,133,https://www.hotels.com/ho366779/
渋谷区,渋谷１丁目,-,"1-24-10 Shibuya, Tokyo, Tokyo-to, 150-0002, Japan",35.660275,139.702275,Shibuya Tokyu REI Hotel,3,225,https://www.hotels.com/ho144189/
港区,芝大門２丁目,-,"Hamamatsucho 2-7-18, Minato-ku, Tokyo, 105-0013, Japan",35.654265,139.754464,Sanco Inn Grande Tokyo Hamamatsucho,3,120,https://www.hotels.com/ho672818/
港区,芝大門１丁目,-,"1-18-14, Hamamatsucho, Minato-ku, Tokyo, Tokyo-to, 105-0013, Japan",35.658111,139.75495,Hotel MyStays Hamamatsucho,3,105,https://www.hotels.com/ho468210/
港区,芝大門１丁目,-,"1-2-7 Shiba-Daimon, Minato-ku, Tokyo, Tokyo-to, 105-0012, Japan",35.659581,139.754533,Sotetsu Fresa Inn Hamamatsucho Daimon,3,190,https://www.hotels.com/ho395663/
港区,芝大門１丁目,-,"1 Chome-16-6 Shibadaimon, Minato, Tokyo, 105-0012, Japan",35.657048,139.754632,Capsule Inn Hamamatsucho,2.5,112,https://www.hotels.com/ho545858/
港区,芝大門１丁目,-,"1-15-4 Shibadaimon, Tokyo, Tokyo, 105-0012, Japan",35.657446,139.754179,KEIKYU EX INN Hamamatsucho Daimon-Station,3,111,https://www.hotels.com/ho1085536096/
港区,芝公園４丁目,-,"4-8-1 Shibakoen Minato-ku, Tokyo, Tokyo-to, 105-8563, Japan",35.65441,139.74689,The Prince Park Tower Tokyo,5,603,https://www.hotels.com/ho228229/
港区,芝公園３丁目,虎ノ門,"3-3-1 Shibakoen Minato, Tokyo, Tokyo-to, 105-8560, Japan",35.65896,139.74814,Tokyo Prince Hotel,4,462,https://www.hotels.com/ho125443/
港区,芝公園２丁目,-,"2-5-20, Shibakouen, Minato-ku, Tokyo, Tokyo-to, 105-8582, Japan",35.655674,139.750977,Hotel Mielparque Tokyo,3.5,122,https://www.hotels.com/ho396543/
港区,芝公園２丁目,-,"2-3-4 Shibakoen, Minato-ku, Tokyo, Tokyo, 105-0011, Japan",35.657012,139.752274,Richmond Hotel Tokyo Shiba,3,105,https://www.hotels.com/ho667056992/
港区,芝公園２丁目,-,"SHIBAKKOEN, MINATO-WARD 1-6-6,1-6-6, Tokyo, Tokyo (prefecture), 1050011, Japan",35.65686,139.752564,Shiba Daimon,3,96,https://www.hotels.com/ho646695072/
港区,芝公園１丁目,-,"1-5-10 Shiba Koen, Minato-ku, Tokyo, Tokyo-to, 105-0011, Japan",35.65863,139.75253,Shiba Park Hotel,3.5,269,https://www.hotels.com/ho113908/
港区,芝公園１丁目,-,"1-1-26 Shiba Daimon, Minato-ku, Tokyo, Tokyo, 105-0012, Japan",35.659367,139.752499,Keio Presso Inn Hamamatsucho,3,339,https://www.hotels.com/ho611320768/
港区,芝浦４丁目,-,"Mita Twin Building East Wing, 4-2-8 Shibaura, Minato-ku, Tokyo, Tokyo-to, 108-0023, Japan",35.642874,139.745316,Hotel Villa Fontaine Tokyo-Tamachi,3,173,https://www.hotels.com/ho328216/
港区,芝浦３丁目,-,"3-8-1 Shibaura, Minato-ku, Tokyo, Tokyo-to, 108-0023, Japan",35.643618,139.750769,Hotel Gracery Tamachi,3.5,216,https://www.hotels.com/ho308475/
港区,芝浦３丁目,-,"3-14-21 Shibaura Minato-ku, Tokyo, Tokyo-to, 108-0023, Japan",35.642816,139.747783,Sotetsu Fresa Inn Tokyo-Tamachi,3,139,https://www.hotels.com/ho422806/
港区,芝浦３丁目,-,"3 1 21 Shibaura, Minato, Tokyo, Tokyo, 1088566, Japan",35.64547,139.74865,Pullman Tokyo Tamachi,4,143,https://www.hotels.com/ho950150176/
港区,芝浦３丁目,-,"3-20-9 Shibaura, Bright Building 3F, Tokyo, Tokyo, 108-0023, Japan",35.64193,139.747664,bnb+ Tokyo Tamachi - Hostel,1,18,https://www.hotels.com/ho883544896/
港区,芝浦２丁目,-,"Shibaura 2-17-11, Minato-ku, Tokyo, 105-0023, Japan",35.644819,139.752293,HOTEL DOUBLE SHIBAURA,3,14,https://www.hotels.com/ho677917/
港区,芝浦１丁目,-,"1-3-10 Shibaura, Minato-ku, Tokyo, Tokyo-to, 105-0023, Japan",35.64977,139.75573,Chisun Hotel Hamamatsucho,3,304,https://www.hotels.com/ho257347/
港区,芝５丁目,-,"5-27-10 Shiba, Minato-ku, Tokyo, 108-0014, Japan",35.647203,139.74673,Tamachi BAY HOTEL,2,1,https://www.hotels.com/ho639197/
港区,芝４丁目,-,"4-4-8 Siba Minato-ku, Tokyo, Tokyo, 105-8563, Japan",35.64853,139.750097,APA Hotel Mita-Ekimae,3,155,https://www.hotels.com/ho419733/
港区,芝３丁目,-,"3-23-1 Shiba, Minato-ku, Tokyo, Tokyo-to, 105-0014, Japan",35.651515,139.749046,Hotel The Celestine Tokyo Shiba,4,243,https://www.hotels.com/ho227796/
港区,芝２丁目,-,"2-5-2, Shiba, Minato-ku, Tokyo, Tokyo-to, 105-0014, Japan",35.653125,139.751316,Tokyo Grand Hotel,3,156,https://www.hotels.com/ho343453/
港区,芝２丁目,-,"2-20-12 Shiba, Minato, Tokyo, Tokyo-to, 105-0014, Japan",35.651861,139.749838,Mita Kaikan,2.5,108,https://www.hotels.com/ho430286/
港区,芝１丁目,-,"1-8-18 Shiba, Minato-ku, Tokyo, Tokyo-to, 105-0014, Japan",35.650846,139.755224,Kuretake Inn Premium Hamamatsucho,3,40,https://www.hotels.com/ho365070/
港区,芝１丁目,-,"1-6-5 Shiba, Minato-ku, Tokyo, Tokyo-to, 105-0014, Japan",35.652036,139.755121,Hotel Villa Fontaine Tokyo-Hamamatsucho,3,119,https://www.hotels.com/ho328214/
港区,芝１丁目,-,"1-3-7, Shiba, Minato-ku, Tokyo, 105-0014, Japan",35.652472,139.754685,Concieria Shibakoen TOKYO PREMIUM,3,66,https://www.hotels.com/ho621341/
新宿区,市谷本村町,-,"4-1 Honmura-cho, Ichigaya,, Tokyo, Tokyo (prefecture), 162-0845, Japan",35.692074,139.73334,Hotel Grand Hill Ichigaya,3,1,https://www.hotels.com/ho703902848/
新宿区,市谷八幡町,-,"8 Ichigayahachimancho, Tokyo, Tokyo, 1620844, Japan",35.69251,139.73447,First Cabin TKP Ichigaya,2.5,5,https://www.hotels.com/ho976456672/
新宿区,四谷３丁目,-,"3-14-1 Yotsuya, Shinjuku-ku, Tokyo, Tokyo-to, 160-0004, Japan",35.687896,139.718386,Hotel Wing International Premium Tokyo Yotsuya,3,185,https://www.hotels.com/ho460547/
新宿区,四谷３丁目,-,"3-11-2 Yotsuya, Shinjuku, Tokyo, Tokyo, 160-0004, Japan",35.687933,139.719185,Yotsuya Sanchome,2.5,3,https://www.hotels.com/ho659539776/
新宿区,四谷２丁目,-,"Yotsuya 2-1 Shinjuku-ku, Tokyo, Tokyo-to, 160-0004, Japan",35.686768,139.726817,Tokyu Stay Yotsuya,3,148,https://www.hotels.com/ho371771/
新宿区,四谷１丁目,-,"1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004, Japan",35.686681,139.727412,Hotel Keihan Tokyo Yotsuya,3.5,121,https://www.hotels.com/ho970603840/
新宿区,四谷１丁目,-,"Yotsuya 1-7-9, Shinjuku, Tokyo, Tokyo, 160-0004, Japan",35.686839,139.728343,Hotel New Shohei,3,33,https://www.hotels.com/ho322414304/
港区,三田３丁目,-,"3-11-26 Mita, Minato-ku, Tokyo, Tokyo, 108-0073, Japan",35.64065,139.74134,KEIKYU EX INN SHINAGAWA SENGAKUJI-STATION,3,120,https://www.hotels.com/ho926956928/
港区,三田１丁目,-,"1-11-9 Mita, Minato-ku, Tokyo,, Tokyo, Tokyo (prefecture), 108-0073, Japan",35.653781,139.738762,Tokyo Sanuki Club,2.5,1,https://www.hotels.com/ho703263232/
千代田区,三崎町１丁目,-,"1-1-12 Kanadamisaki-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0061, Japan",35.700955,139.756844,Tokyu Stay Suidobashi,3,156,https://www.hotels.com/ho371778/
渋谷区,笹塚２丁目,-,"1-56-7 Sasazuka, Tokyo, Tokyo, 151-0073, Japan",35.6745,139.667,Kario Sasazuka Terrace,3,18,https://www.hotels.com/ho1136918272/
渋谷区,桜丘町,-,"15-17 Sakuragaoka-cho Shibuya-ku, Tokyo, Tokyo-to, 150-0031, Japan",35.656192,139.701466,Shibuya Granbell hotel,3.5,105,https://www.hotels.com/ho457601/
渋谷区,桜丘町,-,"22-19 Sakuragaoka-cho, Shibuya, Tokyo, 150-0031, Japan",35.655019,139.699907,commun SHIBUYA - Caters to Men,2,60,https://www.hotels.com/ho604011/
新宿区,細工町,-,"1-17 Saikumachi, Shinjuku-ku, Tokyo, Tokyo, 162-0838, Japan",35.699015,139.733111,Rhodes Kagurazaka Hotel,3,18,https://www.hotels.com/ho1066579744/
新宿区,左門町,-,"2-5 Samoncho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0017, Japan",35.68736,139.720433,bnb+ SHINJYUKU Yotsuya Ikebana Okina - Hostel,1,20,https://www.hotels.com/ho656490752/
千代田区,麹町１丁目,-,"1-10-3 Kojimachi, Chiyoda-ku, Tokyo, Tokyo-to, 102 0083, Japan",35.685307,139.742934,Diamond Hotel,3,304,https://www.hotels.com/ho385247/
千代田区,麹町１丁目,-,"1-10-1 Kojimachi, Chiyoda-ku, Tokyo, Tokyo-to, 102-0083, Japan",35.68503,139.74288,Palace Studio Kojimachi,3,91,https://www.hotels.com/ho402065/
千代田区,麹町１丁目,-,"2-18 Hayabusacho, Chiyoda-ku, Tokyo, Tokyo, 102-0092, Japan",35.68339,139.741984,NEST HOTEL TOKYO HANZOMON,2.5,102,https://www.hotels.com/ho659471392/
港区,高輪４丁目,-,"4-10-30 Takanawa Minato-ku, Tokyo, Tokyo-to, 108-8611, Japan",35.627423,139.73754,Shinagawa Prince Hotel,3.5,3560,https://www.hotels.com/ho117610/
港区,高輪４丁目,-,"4-23-2, Takanawa Minato-ku, Tokyo, Tokyo, 108-0074, Japan",35.62654,139.73742,Toyoko Inn Tokyo Shinagawa-eki Takanawa-guchi,3,180,https://www.hotels.com/ho672893/
港区,高輪４丁目,-,"Takanawa 4-7-6, Minato-ku, Tokyo, 108-0074, Japan",35.629409,139.7332,Shinagawa Tobu Hotel,3,190,https://www.hotels.com/ho2471264/
港区,高輪４丁目,-,"4-10-8 Takanawa, Minato-ku, Tokyo, 108-0074, Japan",35.629095,139.735798,KEIKYU EX HOTEL Takanawa,3,163,https://www.hotels.com/ho688126/
港区,高輪４丁目,-,"4-10-30 Takanawa, Tokyo, Tokyo, 108-8611, Japan",35.627473,139.737504,Shinagawa Prince Hotel East Tower,3.5,1,https://www.hotels.com/ho1040630304/
港区,高輪４丁目,-,"4-10-30 Takanawa, Tokyo, Tokyo, 108-8611, Japan",35.628583,139.736025,Shinagawa Prince Hotel N Tower,3.5,1,https://www.hotels.com/ho1040630336/
港区,高輪３丁目,-,"Takanawa 3-13-1, Minato-ku, Shinagawa, Tokyo, 108-8612, Japan",35.632455,139.734841,Takanawa Hanakohro (Grand Prince Hotel Takanawa Annex),3.5,1,https://www.hotels.com/ho698972/
港区,高輪３丁目,-,"3-13-3 Takanawa, Minato-ku, Tokyo, 108-0074, Japan",35.629821,139.736328,KEIKYU EX HOTEL SHINAGAWA (EX KEIKYU EX INN Shinagawa-Station),3,921,https://www.hotels.com/ho692305/
港区,高輪３丁目,-,"3-13-1 Takanawa, Minato, Tokyo, Tokyo-to, 108-8612, Japan",35.63091,139.73598,"The Prince Sakura Tower Tokyo, Autograph Collection",4.5,288,https://www.hotels.com/ho145443/
港区,高輪３丁目,-,"3-13-1 Takanawa Minato, Tokyo, Tokyo-to, 108-8612, Japan",35.632057,139.735421,Grand Prince Hotel Takanawa,4,392,https://www.hotels.com/ho116521/
港区,高輪３丁目,-,"3-13-1 Takanawa Minato, Tokyo, Tokyo, 108-0074, Japan",35.63005,139.733491,Grand Prince Hotel New Takanawa,4,938,https://www.hotels.com/ho116523/
港区,高輪３丁目,-,"3-19-17 Takanawa, Tokyo, Tokyo, 1080074, Japan",35.633523,139.73787,Miyako City Tokyo Takanawa,3.5,199,https://www.hotels.com/ho876310144/
港区,高輪２丁目,-,"2-17-1, Takanawa, Minato-ku, Tokyo, Tokyo, 108-0074, Japan",35.639764,139.739741,Araiya,3.5,1,https://www.hotels.com/ho644982/
港区,高輪２丁目,-,"2-16-30, Takanawa, Minato-ku, Tokyo, Tokyo-to, 108-0074, Japan",35.637963,139.739448,APA Hotel Shinagawa Sengakuji-Ekimae,3,563,https://www.hotels.com/ho545073/
港区,高輪２丁目,-,"2-16-29 Takanawa, Minato-ku, Tokyo, Tokyo, Japan",35.638257,139.739626,Tokyu Stay Takanawa Sengakuji Ekimae,3,177,https://www.hotels.com/ho647431008/
港区,高輪１丁目,-,"1-5-23, Minatoku, Tokyo, Tokyo, 1060045, Japan",35.640729,139.737647,The Lively Azabujuban Tokyo,3,62,https://www.hotels.com/ho1224169824/
新宿区,高田馬場４丁目,-,"4-12-5 Takadanobaba, Shinjyuku-ku, Tokyo, Tokyo, 169-0075, Japan",35.713067,139.701421,HOTEL LiVEMAX TAKADANOBABA-EKIMAE,2.5,84,https://www.hotels.com/ho1102232704/
新宿区,高田馬場３丁目,-,"Takadanobaba 3-1-4, Hishida Building 3F, Shinjuku-ku, Tokyo, 169-0075, Japan",35.714256,139.703619,Anime Hostel Astro Station,2,13,https://www.hotels.com/ho668942/
新宿区,荒木町,-,"12-4 Arakicho, Shinjuku-ku, Tokyo, Tokyo, 1600007, Japan",35.689694,139.722895,Tadaima Japan Shinjuku Ryokan,2,12,https://www.hotels.com/ho684577760/
新宿区,荒木町,-,"1-15 Arakicho, Shinjuku, Tokyo, Tokyo, 160-0007, Japan",35.688835,139.721791,Simon's house Shinjuku,3,1,https://www.hotels.com/ho1179815872/
港区,港南２丁目,-,"26-32/F Shinagawa East One Tower, 2-16-1 Konan, Tokyo, Tokyo-to, 108-0000, Japan",35.62783,139.74022,The Strings by InterContinental Tokyo,4.5,206,https://www.hotels.com/ho266494/
港区,虎ノ門２丁目,虎ノ門,"2-10-4 Toranomon, Minato-ku, Tokyo, Tokyo, Japan",35.666929,139.744254,"The Okura Tokyo (Open on September 12, 2019)",5,508,https://www.hotels.com/ho1067678368/
港区,虎ノ門２丁目,虎ノ門,"2-10-4 Toranomon, Minato-ku, Tokyo, Tokyo-to, 105-0001, Japan",35.66836,139.74458,Hotel Okura Tokyo South Wing,4.5,381,https://www.hotels.com/ho122252/
港区,虎ノ門１丁目,虎ノ門,"1-23-4 Toranomon, Minato-ku, Tokyo, Tokyo-to, 105-0001, Japan",35.667233,139.749697,Andaz Tokyo Toranomon Hills - a concept by Hyatt,5,164,https://www.hotels.com/ho452693/
港区,虎ノ門１丁目,虎ノ門,"1-11-9 Toranomon, Minato, Tokyo, Tokyo-to, 1050001, Japan",35.668358,139.749998,Concieria Toranomon TOKYO PREMIUM,3,80,https://www.hotels.com/ho554691/
新宿区,戸塚町,-,"1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613, Japan",35.71072,139.72263,RIHGA Royal Hotel Tokyo,4,129,https://www.hotels.com/ho105822/
渋谷区,元代々木町,-,"1-7 Motoyoyogicho, Shibuya, Tokyo, Tokyo, 151-0062, Japan",35.669885,139.687464,almond hostel & cafe Shibuya,1,50,https://www.hotels.com/ho607636768/
渋谷区,恵比寿南１丁目,-,"1-16-8 Ebisuminami, Shibuya-Ku, Tokyo, Tokyo, 150-0022, Japan",35.64418,139.70973,Ebisuholic Hotel,3.5,36,https://www.hotels.com/ho768179232/
渋谷区,恵比寿１丁目,-,"1-8-1 Ebisu, Shibuya-ku, Tokyo, 150-0013, Japan",35.64731,139.7101,do-c Ebisu,2.5,162,https://www.hotels.com/ho635395520/
