指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2021,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI-2020：1332軒　GPCI-2021：1649軒,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
品川区,大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.604319,139.732792,eos Hotel Oimachi 702 - 701 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642837888
品川区,東品川１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.619390,139.744795,Higashi Shinagawa Apartment,0,1,https://www.hotels.com/ho2178184960
品川区,大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.604319,139.732792,eos Hotel Oimachi 703 - 703 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642853888
品川区,西大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.601186,139.723154,Brooklyn Style Capacity 6 People / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1951247360
品川区,東大井４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.605053,139.741650,2011 min Walk Samezu Sta 9 min Oimachi sta / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1966042560
品川区,東大井４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.605053,139.741650,Room 301 Samezu Station 1 Minute Walk Oimachi S / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1966042144
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Nonsmoking Twin bed Width 110cm x 2 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642756096
品川区,東大井４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.605053,139.741650,Room 2021 Minute Walk From Samezu Station 9 Minu / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1966042304
品川区,南品川４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.614465,139.737967,Popular Shinagawa Area Near the Station 2ldk 2F C / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1879616192
品川区,大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.604319,139.732792,eos Hotel Oimachi 1102 - 1101 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642855104
品川区,南品川４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.614465,139.737967,Mg103 Cozy and Clean Room Shinagawa,0,1,https://www.hotels.com/ho1345170112
品川区,南品川４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.615459,139.738926,5 Minutes to Shinagawa Station! Shinjuku and Shibuya are Just Around the Corner!,0,1,https://www.hotels.com/ho1330246656
品川区,東大井４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.605053,139.741650,Room 20301 Minute Walk From Samezu Station 9 min / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1966042784
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Smoking Twin bed Width 110cm x 2 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642756608
品川区,大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.604319,139.732792,eos Hotel Oimachi 1202 - 1201 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642831328
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Triple Nonsmoking bed Width 120cm x 3 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642757440
品川区,西大井１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.601186,139.723154,2D Hotel Capacity 3 People / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1951238464
品川区,東品川１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.619499,139.744438,NEW Cozy House With Elevator Max8ppl / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642807232
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Nonsmoking Single bed Width 120cm / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642758080
品川区,東大井４丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.605053,139.741650,Room 3021 Minute Walk From Samezu Station 9 Minu / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1966041856
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Nonsmoking Suite bed Width 120cm x 2 / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642757952
品川区,東品川２丁目,-," 2-1 Higashi shinagawa, Shinagawa-ku, Tokyo",35.621872,139.747125,Chartered Building Water Cottage Superior Double / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1950214880
品川区,西五反田７丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.622435,139.719973,New Openshibuya 7 Minsonsenwifi,0,1,https://www.hotels.com/ho1142184736
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Small Nonsmoking DX Single bed Width 150cm wi / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642757760
品川区,上大崎２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.634136,139.714688,Smoking Spacious DX Single bed Width 150cm wit / Shinagawa-ku Tokyo,0,1,https://www.hotels.com/ho1642757632
中央区,八重洲２丁目,日八京,"1-11-1 Marunouchi, Tokyo, 100-6277, Tokyo-to, Japan",35.677994,139.767428,Four Seasons Hotel Tokyo at Marunouchi,5,57,https://www.hotels.com/ho205472
中央区,日本橋室町３丁目,日八京,"2-1-1 Nihonbashi Muromachi, Tokyo, 103-8328, Tokyo-to, Japan",35.687420,139.773037,Mandarin Oriental Tokyo,5,179,https://www.hotels.com/ho234710
中央区,京橋２丁目,日八京,"2-1-3 Kyobashi, Chuho-ku, Tokyo, 104-0031, Tokyo, Japan",35.677711,139.769663,Courtyard by Marriott Tokyo Station,4,150,https://www.hotels.com/ho451662
中央区,銀座５丁目,-,"5-11-1 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.669957,139.766347,Millennium Mitsui Garden Hotel Tokyo,4,329,https://www.hotels.com/ho461862
中央区,銀座８丁目,-,"8-13-1 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.666920,139.763390,Mitsui Garden Hotel Ginza Premier,4,361,https://www.hotels.com/ho257350
中央区,日本橋蛎殻町２丁目,-,"2-1-1 Nihonbashi-Kakigara-cho, Tokyo, 103-8520, Tokyo-to, Japan",35.682070,139.786080,Royal Park Hotel Tokyo Nihonbashi,4,419,https://www.hotels.com/ho129082
中央区,銀座６丁目,-,"6-6-7 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.670679,139.762474,Hyatt Centric Ginza Tokyo,4,164,https://www.hotels.com/ho644619840
中央区,銀座８丁目,-,"8-4-22 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo, Japan",35.669201,139.759532,Hotel The Celestine Ginza,4,104,https://www.hotels.com/ho679206
中央区,銀座６丁目,-,"6-14-10 Ginza, Tokyo, 104-0000, Tokyo-to, Japan",35.668300,139.764970,Courtyard by Marriott Tokyo Ginza,4,169,https://www.hotels.com/ho253706
中央区,京橋２丁目,日八京,"2 Chome-6 Kyobashi, Tokyo, 104-0031, Tokyo, Japan",35.676965,139.770298,remm Tokyo Kyobashi,3.5,272,https://www.hotels.com/ho931771648
中央区,八重洲１丁目,日八京,"1-3-22 Yaesu, Tokyo, 103-0028, Tokyo, Japan",35.683137,139.770864,Hotel Ryumeikan Tokyo,3.5,135,https://www.hotels.com/ho327824
中央区,銀座１丁目,-,"1-10-18 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.673969,139.769221,Hotel Monterey La Soeur Ginza,3.5,141,https://www.hotels.com/ho254541
中央区,銀座７丁目,-,"7-12-9 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo, Japan",35.667740,139.763592,HOTEL MUSSE GINZA MEITETSU,3.5,223,https://www.hotels.com/ho652575360
中央区,日本橋室町４丁目,日八京,"4-1-5 Nihonbashi Honmachi, Chuo-ku, Tokyo, 103-0023, Tokyo, Japan",35.688907,139.771474,GATE STAY Premium Nihonbashi,3.5,56,https://www.hotels.com/ho1485274464
中央区,銀座２丁目,-,"2-11-6 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.672202,139.769270,the square hotel GINZA,3.5,182,https://www.hotels.com/ho882905536
中央区,銀座１丁目,-,"1-15-11 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.673545,139.769824,Hotel Sunroute Ginza,3.5,165,https://www.hotels.com/ho1503936384
中央区,入船１丁目,-,"1-9-10 Irifune, Chuo-ku, Tokyo, 104-0042, Tokyo, Japan",35.672320,139.777614,GATE STAY TOKYO Sta. HATCHOBORI,3.5,16,https://www.hotels.com/ho1485303904
中央区,銀座７丁目,-,"7-10-1 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.669052,139.763639,Hotel Gracery Ginza,3.5,270,https://www.hotels.com/ho248463
中央区,銀座５丁目,-,"5-13-15, Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo, Japan",35.669132,139.766730,Mitsui Garden Hotel Ginza-gochome,3.5,338,https://www.hotels.com/ho1132390624
中央区,日本橋箱崎町,-,"20-12, Nihonbashi Hakozakicho, Tokyo, 103-0015, Japan",35.680289,139.786374,HOTEL AXAS NIHONBASHI,3.5,19,https://www.hotels.com/ho650262
中央区,京橋１丁目,日八京,"1-3-6 Kyobashi, Tokyo, 104-0031, Japan",35.678288,139.770967,Mitsui Garden Hotel Kyobashi,3.5,233,https://www.hotels.com/ho593012
中央区,日本橋室町３丁目,日八京,"3-4-4 Nihonbashi Muromachi, Tokyo, 103-0022, Tokyo, Japan",35.688353,139.773057,Mitsui Garden Hotel Nihonbashi Premier,3.5,264,https://www.hotels.com/ho749209440
中央区,銀座２丁目,-,"2-9-4 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.672791,139.768540,Mercure Hotel Ginza Tokyo,3.5,208,https://www.hotels.com/ho224279
中央区,銀座８丁目,-,"8-9-4 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.668300,139.762410,The Royal Park Canvas - Ginza 8,3.5,121,https://www.hotels.com/ho956315424
中央区,銀座１丁目,-,"Chuo-ku Ginza 1-13-15, Tokyo, 140-0061, Tokyo, Japan",35.673249,139.768895,Daiwa Roynet Hotel Ginza,3.5,270,https://www.hotels.com/ho536953
中央区,銀座８丁目,-,"8-12-13 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.667330,139.762755,the b ginza,3.5,202,https://www.hotels.com/ho1927439136
中央区,京橋３丁目,日八京,"3-7-8 Kyobashi, Chuo-ku, Tokyo, 104-0031, Tokyo, Japan",35.675631,139.770992,HOTEL INTERGATE TOKYO KYOBASHI,3.5,200,https://www.hotels.com/ho688274208
中央区,明石町,-,"8 Akashi-cho, Chuo-ku, Tokyo, 104-0044, Tokyo-to, Japan",35.667057,139.777961,Ginza Creston,3.5,93,https://www.hotels.com/ho160504
中央区,日本橋浜町３丁目,-,"3-20-2 Nihonbashihamacho, Tokyo, 103-0007, Tokyo, Japan",35.684675,139.789342,HAMACHO HOTEL TOKYO NIHONBASHI,3.5,170,https://www.hotels.com/ho1073360256
中央区,銀座２丁目,-,"2-10-2 Ginza, Chuo-Ku, Tokyo, 104-0061, Tokyo-to, Japan",35.672854,139.769116,Hotel Monterey Ginza,3.5,224,https://www.hotels.com/ho226219
中央区,日本橋蛎殻町１丁目,-,"1-34-5 Nihonbashikakigaracho, Chuo-ku, Tokyo, 103-0014, Tokyo, Japan",35.681595,139.785021,GATE STAY Nihonbashi Suitengumae,3.5,26,https://www.hotels.com/ho1485279168
中央区,銀座４丁目,-,"4-9-2 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.670941,139.767452,Solaria Nishitetsu Hotel Ginza,3.5,207,https://www.hotels.com/ho391027
中央区,銀座８丁目,-,"8-6-15 Ginza Chuo-ku, Tokyo, 104-0061, Tokyo-to, Japan",35.668106,139.759823,Ginza Grand Hotel,3.5,257,https://www.hotels.com/ho276652
中央区,日本橋浜町２丁目,-,"2-30-4 Hamacho, Nihonbashi, Tokyo, 103-0007, Tokyo, Japan",35.687003,139.787215,Hotel Trusty Premier Nihonbashi Hamacho,3.5,223,https://www.hotels.com/ho1083250720
中央区,築地１丁目,-,"1 Chome-9-4 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.669231,139.771668,TSUKI Tokyo,3.5,31,https://www.hotels.com/ho1059096480
中央区,築地３丁目,-,"3 Chome-5-4 Tsukiji, Chuo-ku, Tokyo, 104-0045, Japan",35.669236,139.775012,HOTEL KEIHAN TSUKIJI GINZA GRANDE,3.5,297,https://www.hotels.com/ho718304032
中央区,日本橋人形町２丁目,-,"2-2-6 Nihonbashi Ningyocho Chuo-ku, Tokyo, 103-0013, Tokyo, Japan",35.684975,139.783943,Condominium KEYAKI-AN Tokyo Nihonbashi,3.5,1,https://www.hotels.com/ho801969728
中央区,築地６丁目,-,"Tsukiji 6-chome 1 - 4, Tokyo, 104-0045, Tokyo, Japan",35.665953,139.772994,intheHood: Tsukiji,3.5,17,https://www.hotels.com/ho1438510304
中央区,築地７丁目,-,"7Chome-13-10, Tsukiji, Chuo-ku,Tokyo-to, Tokyo, 104-0045, Tokyo-to, Japan",35.665512,139.775543,Spatium Ginza,3.5,5,https://www.hotels.com/ho1065919200
中央区,銀座８丁目,-,"8-11 Ginza, Tokyo, 104-0061, Tokyo, Japan",35.667444,139.762341,remm plus Ginza,3.5,238,https://www.hotels.com/ho1195432448
中央区,八丁堀２丁目,-,"2-13-1 Hacchobori, Tokyo, 104-0032, Tokyo, Japan",35.677175,139.776012,Hotel Yae no Midori Tokyo,3.5,218,https://www.hotels.com/ho1334235456
中央区,新富１丁目,-,"1-12-11 Shintomi, Chuo-ku, Tokyo, 104-0041, Tokyo, Japan",35.673215,139.774401,APA Hotel Shintomicho-Ekikita,3,98,https://www.hotels.com/ho622640
中央区,日本橋本町４丁目,日八京,"4-7-15, Nihonbashihoncho, Tokyo, 103-0023, Tokyo, Japan",35.689773,139.774577,HOTEL Kazusaya,3,154,https://www.hotels.com/ho1662116640
中央区,築地６丁目,-,"6-8-8 Tsukiji, Chuo-ku, Tokyo, 104-0045, Tokyo, Japan",35.664871,139.773344,hotel MONday Premium GINZA-TSUKIJI,3,188,https://www.hotels.com/ho2038135232
中央区,日本橋茅場町１丁目,-,"1-3-5 Nihonbashi Kayabacho, Tokyo, 103-0025, Tokyo, Japan",35.680790,139.780316,Keio Presso Inn Nihonbashi Kayabacho,3,236,https://www.hotels.com/ho1354829920
中央区,日本橋本町１丁目,日八京,"1-4-14 Nihonbashi Honcho, Tokyo, 103-0023, Tokyo-to, Japan",35.686063,139.776180,Smile Hotel Nihombashi-Mitsukoshimae,3,164,https://www.hotels.com/ho385524
中央区,日本橋馬喰町１丁目,-,"1-9-5 Bakurocho, Nihonbashi, Tokyo, 103-0002, Tokyo, Japan",35.694320,139.782820,LY INN Tokyo Nihonbashi,3,1,https://www.hotels.com/ho1274817024
中央区,日本橋本町１丁目,日八京,"1-7-6 Nihonbashi Honcho, Tokyo, 103-0023, Tokyo-to, Japan",35.686104,139.777314,Hotel Villa Fontaine Tokyo-Nihombashi Mitsukoshimae,3,154,https://www.hotels.com/ho328215
中央区,日本橋箱崎町,-,"20-10 Nihombashi Hakozaki-cho, Chuo-ku, Tokyo, 103-0015, Tokyo-to, Japan",35.680508,139.786122,Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki,3,163,https://www.hotels.com/ho328305
中央区,京橋３丁目,日八京,"3-11-2 Kyobashi, Tokyo, 104-0031, Tokyo, Japan",35.674406,139.771775,APA Hotel Ginza-Takaracho,3,108,https://www.hotels.com/ho443000
中央区,新川１丁目,-,"1-8-2 Shinkawa Chuo-ku, Tokyo, 104-0033, Tokyo-to, Japan",35.678470,139.782782,Hotel Villa Fontaine Tokyo-Kayabacho,3,294,https://www.hotels.com/ho328481
中央区,日本橋茅場町３丁目,-,"3-3-3 Kayaba-Cho Nihom-Bashi, Tokyo, 103-0025, Tokyo-to, Japan",35.677864,139.777929,Hotel Villa Fontaine Tokyo-Hatchobori,3,115,https://www.hotels.com/ho328479
中央区,築地４丁目,-,"2-15-13 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.666924,139.770211,Via Inn Higashi Ginza,3,297,https://www.hotels.com/ho609298272
中央区,京橋２丁目,日八京,"2-8-20 Kyobashi, Chuo-ku, Tokyo, 104-0031, Tokyo, Japan",35.677394,139.770836,DaiwaRoynetHotel Tokyo Kyobashi,3,200,https://www.hotels.com/ho1327639648
中央区,日本橋浜町１丁目,-,"1-1-4, Nihombashi hama-cho Chuo-ku, Tokyo, 103-0007, Tokyo, Japan",35.689203,139.785479,Toyoko Inn Tokyo Nihombashi Hamacho Meijiza Mae,3,85,https://www.hotels.com/ho672892
中央区,日本橋大伝馬町,-,"14-16, Nihombashi Odemma-cho Chuo-ku, Tokyo, 103-0011, Tokyo, Japan",35.691162,139.781057,Toyoko Inn Tokyo Nihombashi,3,229,https://www.hotels.com/ho672885
中央区,日本橋蛎殻町１丁目,-,"1-10-2, Nihombashi Kakigara-cho chuo-ku, Tokyo, 103-0014, Tokyo, Japan",35.683288,139.781021,Toyoko Inn Tokyo Nihombashi Ningyocho,3,142,https://www.hotels.com/ho672903
中央区,日本橋浜町２丁目,-,"2-58-2, Nihombashi hama-cho Chuo-ku, Tokyo, 103-0007, Tokyo, Japan",35.687396,139.790559,Toyoko Inn Tokyo-eki Shin-ohashi Mae,3,208,https://www.hotels.com/ho672938
中央区,勝どき２丁目,-,"2-8-12 Kachidoki, Tokyo, 104-0054, Tokyo, Japan",35.658855,139.778702,Tokyo BUC Nakagin,3,304,https://www.hotels.com/ho1478966400
中央区,日本橋馬喰町２丁目,-,"2-2-4,Bakuro-cho Nihombashi Chuo-ku, Tokyo, 103-0002, Tokyo, Japan",35.695170,139.783151,Toyoko Inn Tokyo Kanda Akihabara,3,215,https://www.hotels.com/ho672939
中央区,日本橋富沢町,-,"11-5, Tomizawa-cho, Nihombashi, Chuo-ku, Tokyo, 103-0006, Tokyo, Japan",35.689903,139.781503,Toyoko Inn Tokyo Nihombashi Zeimusho Mae,3,118,https://www.hotels.com/ho672974
中央区,日本橋馬喰町２丁目,-,"2-2-1 Bakurochou, Nihonbashi, Tokyo, 103-0002, Tokyo, Japan",35.695083,139.783346,DDD HOTEL,3,122,https://www.hotels.com/ho1067653984
中央区,日本橋中洲,-,"4-9 Nihonbashi Nakasu, Tokyo, 103-0008, Tokyo, Japan",35.683063,139.790349,S-PERIA-INN NIHOMBASHI HAKOZAKI,3,114,https://www.hotels.com/ho901173600
中央区,日本橋小舟町,-,"11-12, Nihombashi kobuna-cho Chuo-ku, Tokyo, 103-0024, Tokyo, Japan",35.687111,139.778723,Toyoko Inn Tokyo Nihombashi Mitsukoshi Mae A4,3,83,https://www.hotels.com/ho672967
中央区,銀座２丁目,-,"Ginza 2-12-4, Tokyo, 104-0061, Tokyo, Japan",35.672042,139.769999,Lang Hotel,3,12,https://www.hotels.com/ho1702863072
中央区,新富２丁目,-,"2-5-10, Shintomi, Chuo-ku, Tokyo, 104-0041, Tokyo-to, Japan",35.671678,139.773599,APA Hotel Shintomicho-Ekimae,3,135,https://www.hotels.com/ho435627
中央区,築地７丁目,-,"7-10-11, Tsukiji, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.666142,139.774866,APA Hotel Tsukiji-Eki-Minami,3,115,https://www.hotels.com/ho378358
中央区,銀座７丁目,-,"7-11-12 Ginza, Tokyo, 104-0061, Tokyo-to, Japan",35.668288,139.763271,Sotetsu Fresa Inn Ginza-Nanachome,3,286,https://www.hotels.com/ho599621
中央区,日本橋堀留町２丁目,-,"2-9-4Nihombashihoridome-cho, Tokyo, 103-0012, Tokyo-to, Japan",35.688360,139.781503,APA Hotel Ningyocho-Eki-Kita,3,206,https://www.hotels.com/ho378500
中央区,明石町,-,"3-6, Akashicho, Tokyo, 104-0044, Tokyo, Japan",35.668913,139.778627,GH One More Heart TSUKIJI 1,3,1,https://www.hotels.com/ho926289952
中央区,日本橋本石町４丁目,日八京,"4-4-1 Nihonbashi Hongokucho, Tokyo, 103-0021, Tokyo, Japan",35.687938,139.769660,Keio Presso Inn Otemachi,3,386,https://www.hotels.com/ho704089824
中央区,日本橋小舟町,-,"14-13, Nihonbashi kobunacho, Tokyo, 103-0024, Tokyo, Japan",35.687598,139.778811,Super Hotel Tokyo Nihonbashi Mitsukoshimae,3,83,https://www.hotels.com/ho1168493696
中央区,銀座３丁目,-,"3-8-4 Ginza, Chuo-ku, Tokyo, 104-0061, Tokyo, Japan",35.671806,139.767749,Sotetsu Fresa Inn Ginza-Sanchome,3,147,https://www.hotels.com/ho631721088
中央区,京橋３丁目,日八京,"3-9-1 Kyobashi, Chuo-ku, Tokyo, 1040031, Japan",35.675078,139.771148,Hotel SUI Ginza Kyobashi by ABEST,3,45,https://www.hotels.com/ho622054496
中央区,京橋２丁目,日八京,"2-11-1 Kyobashi, Tokyo, 104-0031, Tokyo-to, Japan",35.676526,139.771728,Sotetsu Fresa Inn Tokyo Kyobashi,3,160,https://www.hotels.com/ho395683
中央区,八丁堀１丁目,-,"1-13-7 Hacchobori, Tokyo, 104-0032, Tokyo-to, Japan",35.676559,139.778498,Hotel Sardonyx Tokyo,3,135,https://www.hotels.com/ho338449
中央区,東日本橋３丁目,-,"3-12-14, Higashinihonbashi, Chuo, Tokyo, 103-0004, Tokyo-to, Japan",35.692760,139.784883,APA Hotel Higashi-Nihombashi-Ekimae,3,219,https://www.hotels.com/ho461326
中央区,築地３丁目,-,"Chuo-ku Tsukiji 3-3-1, Tokyo, 1040045, Tokyo, Japan",35.669189,139.774225,Ginza Capital Hotel Moegi,3,136,https://www.hotels.com/ho943960928
中央区,新富１丁目,-,"1-17-8, Shintomi, Chuo-ku, Tokyo, 104-0041, Tokyo, Japan",35.671799,139.775146,APA Hotel Hatchobori Shintomicho,3,141,https://www.hotels.com/ho725188832
中央区,日本橋馬喰町１丁目,-,"1-6-6 Nihonbashi Bakucho Chuo-ku, Tokyo, 103-0002, Tokyo, Japan",35.693149,139.782344,APA Hotel Nihombashi Bakurocho-Ekimae,3,193,https://www.hotels.com/ho939955168
中央区,築地４丁目,-,"Tsukiji 4-11-5, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.665733,139.770954,Tokyu Stay Tsukiji,3,125,https://www.hotels.com/ho371791
中央区,日本橋本町４丁目,日八京,"Nihombashi-honcho 4-7-9, Chuo-ku, Tokyo, 103-0023, Tokyo-to, Japan",35.690157,139.775237,Tokyu Stay Nihombashi,3,123,https://www.hotels.com/ho371799
中央区,日本橋人形町３丁目,-,"3-3-16 Nihonbashi Ningyo-cho, Tokyo, 103-0013, Tokyo-to, Japan",35.685453,139.780353,Hotel Nihonbashi Saibo,3,127,https://www.hotels.com/ho404663
中央区,八重洲１丁目,日八京,"Ramu 203, Tokyo, 161-0034, Tokyo, Japan",35.680434,139.769382,Ramue 203,3,1,https://www.hotels.com/ho1715587808
中央区,日本橋久松町,-,"5-1 Nihonbashihisamatsucho, Tokyo, 103-0005, Tokyo, Japan",35.689549,139.783514,MONday Apart NIHONBASHI NINGYOCHO,3,32,https://www.hotels.com/ho2044400928
中央区,京橋１丁目,日八京,"1-4-1 Kyobashi, Tokyo, 104-0031, Tokyo, Japan",35.678963,139.769878,Keio Presso Inn Tokyo Station Yaesu,3,248,https://www.hotels.com/ho608389472
中央区,新川２丁目,-,"2-20-4 Shinkawa, Tokyo, 104-0033, Tokyo-to, Japan",35.674520,139.780917,Dormy Inn Tokyo-Hatchobori Natural Hot Spring,3,143,https://www.hotels.com/ho388399
中央区,京橋３丁目,日八京,"3-6-7 Kyobashi, Chuo-City, Tokyo, 104-0031, Tokyo-to, Japan",35.675304,139.770585,APA Hotel Ginza-Kyobashi,3,170,https://www.hotels.com/ho437612
中央区,晴海３丁目,-,"3-8-1 Harumi, Tokyo, 104-0053, Tokyo-to, Japan",35.654919,139.779407,HOTEL FUKURACIA Harumi,3,212,https://www.hotels.com/ho347507
中央区,日本橋蛎殻町１丁目,-,"1-15-4 Nihonbashi Kakigaracho Chuo-ku, Tokyo, 103-0014, Tokyo-to, Japan",35.683200,139.782432,Sotetsu Fresa Inn Nihombashi-Ningyocho,3,128,https://www.hotels.com/ho421315
中央区,日本橋室町１丁目,日八京,"Tenmatsu Building 201, Tokyo, 170-0005, Tokyo, Japan",35.684408,139.774969,Tenmatsu Building,3,1,https://www.hotels.com/ho1715587168
中央区,入船３丁目,-,"3-7-3 Irifune, Tokyo, 104-0042, Tokyo, Japan",35.671064,139.777525,Moonoka Hotel Ginza,3,6,https://www.hotels.com/ho1268311296
中央区,新富１丁目,-,"Shintomi 1-14-5, Tokyo, 104-0041, Tokyo, Japan",35.673254,139.775586,Section L Ginza East,3,28,https://www.hotels.com/ho1822761792
中央区,築地３丁目,-,"3-17-10 Tsukiji, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.665824,139.771462,OYO Tsukiji Business Hotel BAN,3,32,https://www.hotels.com/ho454753
中央区,日本橋茅場町２丁目,-,"2-4-8, NihonbashiKabaya, Tokyo, 103-0025, Tokyo, Japan",35.678547,139.778075,KEIKYU EX INN TOKYO NIHOMBASHI / Opening on April 7th 2020,3,142,https://www.hotels.com/ho1339629472
中央区,日本橋堀留町２丁目,-,"2-11, Nihonbashi Tomizawa-cho, Tokyo, 103-0006, Tokyo, Japan",35.688760,139.781643,APA Hotel Ningyocho Ekihigashi,3,119,https://www.hotels.com/ho1440326912
中央区,日本橋小網町,-,"16-12 Nihonbashikoami-cho, Tokyo, 103-0016, Tokyo, Japan",35.685219,139.780047,VIA INN Nihonbashi Ningyocho,3,240,https://www.hotels.com/ho1182701376
